Date,Year,Month Number,Month Name,Product,Segment,Country,Units Sold,Sale Price,Manufacturing Price,Gross Sales,Discounts,Sales,COGS,Profit,Profit Margin,Total Expenses,Actual Expenses,Net Income,Inventory,Total assets,Liabilities,Equity,Current Ratio,Quick Ratio,Debt-to-Equity Ratio,Return on Assets,Discount Band,COGS ,Gross Sales ,Sales ,Profit ,Units Sold ,Sale Price ,Manufacturing Price ,Discount Band ,Discounts ,Month Name ,Product 
2024-04-15,2024,4,Apr,Echo,SMB,Germany,8,162.08,70.46,1296.65,38.9,1257.75,563.69,694.07,0.5518,302.6,318.15,375.92,58.78,5000.0,1908.83,3091.17,1.76,1.33,0.62,0.0752,0-5%,563.69,1296.65,1257.75,694.07,8,162.08,70.46,0-5%,38.9,Apr,Echo
2025-03-25,2025,3,Mar,Delta,SMB,India,5,251.12,88.05,1255.6,313.9,941.7,440.24,501.46,0.5325,216.9,212.45,289.01,71.97,5000.0,3062.38,1937.62,1.51,1.09,1.58,0.0578,20%+,440.24,1255.6,941.7,501.46,5,251.12,88.05,20%+,313.9,Mar,Delta
2024-05-02,2024,5,May,Echo,Consumer,USA,8,194.04,94.26,1552.31,46.57,1505.74,754.09,751.65,0.4992,266.09,277.11,474.54,147.2,5000.0,2512.08,2487.92,1.25,0.78,1.01,0.0949,0-5%,754.09,1552.31,1505.74,751.65,8,194.04,94.26,0-5%,46.57,May,Echo
2023-11-20,2023,11,Nov,Cobalt,SMB,USA,12,233.88,82.8,2806.58,196.46,2610.12,993.55,1616.58,0.6193,459.32,452.89,1163.68,143.12,5000.0,3152.76,1847.24,1.67,1.43,1.71,0.2327,5-10%,993.55,2806.58,2610.12,1616.58,12,233.88,82.8,5-10%,196.46,Nov,Cobalt
2024-09-21,2024,9,Sep,Echo,Enterprise,USA,11,227.05,95.92,2497.56,74.93,2422.63,1055.16,1367.48,0.5645,523.7,510.16,857.32,218.93,5000.0,2742.53,2257.47,1.87,1.48,1.21,0.1715,0-5%,1055.16,2497.56,2422.63,1367.48,11,227.05,95.92,0-5%,74.93,Sep,Echo
2024-09-26,2024,9,Sep,Bravo,Consumer,USA,9,329.92,159.5,2969.29,0.0,2969.29,1435.49,1533.8,0.5166,480.28,452.12,1081.68,159.9,5000.0,2212.32,2787.68,1.71,1.34,0.79,0.2163,0-5%,1435.49,2969.29,2969.29,1533.8,9,329.92,159.5,0-5%,0.0,Sep,Bravo
2025-08-25,2025,8,Aug,Bravo,SMB,USA,9,279.85,124.02,2518.62,75.56,2443.06,1116.14,1326.92,0.5431,646.63,677.45,649.47,203.48,5050.57,3244.1,1806.47,1.37,1.13,1.8,0.1286,0-5%,1116.14,2518.62,2443.06,1326.92,9,279.85,124.02,0-5%,75.56,Aug,Bravo
2023-11-18,2023,11,Nov,Delta,Consumer,Canada,7,253.44,126.82,1774.1,53.22,1720.87,887.71,833.17,0.4842,233.02,217.39,615.78,97.06,5000.0,2861.01,2138.99,1.6,1.2,1.34,0.1232,0-5%,887.71,1774.1,1720.87,833.17,7,253.44,126.82,0-5%,53.22,Nov,Delta
2023-01-13,2023,1,Jan,Delta,Consumer,UK,11,179.32,96.55,1972.54,59.18,1913.37,1062.09,851.28,0.4449,435.0,424.3,426.98,124.6,5000.0,2345.6,2654.4,0.98,0.5,0.88,0.0854,0-5%,1062.09,1972.54,1913.37,851.28,11,179.32,96.55,0-5%,59.18,Jan,Delta
2025-07-25,2025,7,Jul,Flux,SMB,USA,12,328.07,173.18,3936.89,118.11,3818.78,2078.12,1740.66,0.4558,955.33,969.88,770.78,300.78,5000.0,2592.79,2407.21,2.19,1.73,1.08,0.1542,0-5%,2078.12,3936.89,3818.78,1740.66,12,328.07,173.18,0-5%,118.11,Jul,Flux
2023-10-14,2023,10,Oct,Bravo,Consumer,Canada,6,198.0,102.71,1188.01,0.0,1188.01,616.28,571.73,0.4813,185.26,189.88,381.86,134.02,5000.0,2201.73,2798.27,1.86,1.39,0.79,0.0764,0-5%,616.28,1188.01,1188.01,571.73,6,198.0,102.71,0-5%,0.0,Oct,Bravo
2023-10-26,2023,10,Oct,Flux,Consumer,Canada,11,131.7,46.56,1448.73,43.46,1405.27,512.14,893.13,0.6356,245.05,257.49,635.64,105.05,5000.0,2964.09,2035.91,2.27,2.04,1.46,0.1271,0-5%,512.14,1448.73,1405.27,893.13,11,131.7,46.56,0-5%,43.46,Oct,Flux
2023-04-18,2023,4,Apr,Flux,Enterprise,UK,6,155.59,60.95,933.54,28.01,905.53,365.71,539.82,0.5961,127.33,135.58,404.23,50.0,5000.0,2808.63,2191.37,2.27,1.77,1.28,0.0808,0-5%,365.71,933.54,905.53,539.82,6,155.59,60.95,0-5%,28.01,Apr,Flux
2025-02-27,2025,2,Feb,Alpha,Consumer,Germany,10,247.14,87.0,2471.39,0.0,2471.39,869.99,1601.39,0.648,427.48,442.56,1158.83,143.03,5000.0,3184.86,1815.14,1.54,1.14,1.75,0.2318,0-5%,869.99,2471.39,2471.39,1601.39,10,247.14,87.0,0-5%,0.0,Feb,Alpha
2025-03-20,2025,3,Mar,Echo,Consumer,USA,10,305.52,148.18,3055.16,91.65,2963.5,1481.82,1481.69,0.5,657.56,665.72,815.97,227.68,5000.0,1926.96,3073.04,1.77,1.3,0.63,0.1632,0-5%,1481.82,3055.16,2963.5,1481.69,10,305.52,148.18,0-5%,91.65,Mar,Echo
2024-04-02,2024,4,Apr,Echo,SMB,USA,9,315.72,150.55,2841.49,340.98,2500.51,1354.92,1145.59,0.4581,418.34,418.83,726.76,182.64,5000.0,2035.04,2964.96,2.2,1.6,0.69,0.1454,10-20%,1354.92,2841.49,2500.51,1145.59,9,315.72,150.55,10-20%,340.98,Apr,Echo
2023-05-28,2023,5,May,Bravo,Enterprise,USA,7,195.34,71.94,1367.39,164.09,1203.3,503.56,699.74,0.5815,246.2,242.14,457.61,109.59,5000.0,2707.44,2292.56,2.08,1.88,1.18,0.0915,10-20%,503.56,1367.39,1203.3,699.74,7,195.34,71.94,10-20%,164.09,May,Bravo
2024-04-29,2024,4,Apr,Bravo,Enterprise,India,3,299.39,133.08,898.17,107.78,790.39,399.24,391.15,0.4949,193.79,179.2,211.95,50.73,5000.0,2321.77,2678.23,1.46,0.95,0.87,0.0424,10-20%,399.24,898.17,790.39,391.15,3,299.39,133.08,10-20%,107.78,Apr,Bravo
2024-07-20,2024,7,Jul,Delta,Consumer,India,8,227.22,79.85,1817.77,54.53,1763.24,638.78,1124.45,0.6377,388.68,366.49,757.96,113.42,5000.0,1918.42,3081.58,1.22,0.63,0.62,0.1516,0-5%,638.78,1817.77,1763.24,1124.45,8,227.22,79.85,0-5%,54.53,Jul,Delta
2025-01-11,2025,1,Jan,Echo,Consumer,USA,6,154.76,69.17,928.59,65.0,863.59,415.0,448.59,0.5195,176.22,185.08,263.52,59.25,5000.0,3064.59,1935.41,1.58,1.2,1.58,0.0527,5-10%,415.0,928.59,863.59,448.59,6,154.76,69.17,5-10%,65.0,Jan,Echo
2023-11-05,2023,11,Nov,Flux,Consumer,USA,8,148.67,81.2,1189.33,35.68,1153.65,649.59,504.05,0.4369,223.9,239.15,264.9,88.88,5000.0,2939.76,2060.24,2.12,1.8,1.43,0.053,0-5%,649.59,1189.33,1153.65,504.05,8,148.67,81.2,0-5%,35.68,Nov,Flux
2023-11-14,2023,11,Nov,Cobalt,SMB,Canada,7,234.15,109.14,1639.07,196.69,1442.38,763.97,678.41,0.4703,235.34,249.88,428.54,119.75,5000.0,2243.8,2756.2,1.57,1.3,0.81,0.0857,10-20%,763.97,1639.07,1442.38,678.41,7,234.15,109.14,10-20%,196.69,Nov,Cobalt
2024-05-20,2024,5,May,Alpha,SMB,USA,12,152.43,76.31,1829.17,219.5,1609.67,915.74,693.93,0.4311,384.55,390.73,303.2,200.36,5000.0,2579.71,2420.29,1.62,1.37,1.07,0.0606,10-20%,915.74,1829.17,1609.67,693.93,12,152.43,76.31,10-20%,219.5,May,Alpha
2025-09-04,2025,9,Sep,Cobalt,Consumer,Canada,8,292.32,143.44,2338.55,163.7,2174.85,1147.55,1027.31,0.4724,383.25,407.27,620.03,246.57,5000.0,2975.71,2024.29,2.0,1.64,1.47,0.124,5-10%,1147.55,2338.55,2174.85,1027.31,8,292.32,143.44,5-10%,163.7,Sep,Cobalt
2024-12-18,2024,12,Dec,Flux,Enterprise,Canada,5,272.15,114.12,1360.75,95.25,1265.5,570.62,694.88,0.5491,336.74,333.4,361.48,84.07,5000.0,3247.75,1752.25,1.4,0.83,1.85,0.0723,5-10%,570.62,1360.75,1265.5,694.88,5,272.15,114.12,5-10%,95.25,Dec,Flux
2024-02-18,2024,2,Feb,Cobalt,Consumer,USA,7,163.57,70.55,1145.0,0.0,1145.0,493.85,651.16,0.5687,203.97,195.22,455.93,66.91,5000.0,2574.93,2425.07,1.53,1.24,1.06,0.0912,0-5%,493.85,1145.0,1145.0,651.16,7,163.57,70.55,0-5%,0.0,Feb,Cobalt
2024-08-12,2024,8,Aug,Bravo,Consumer,India,10,257.83,128.31,2578.35,309.4,2268.94,1283.12,985.83,0.4345,584.23,568.11,417.72,233.79,5000.0,3171.49,1828.51,2.09,1.58,1.73,0.0835,10-20%,1283.12,2578.35,2268.94,985.83,10,257.83,128.31,10-20%,309.4,Aug,Bravo
2024-09-23,2024,9,Sep,Bravo,SMB,USA,5,144.59,74.58,722.94,21.69,701.25,372.89,328.36,0.4683,100.02,107.83,220.53,75.66,5000.0,2024.23,2975.77,1.77,1.28,0.68,0.0441,0-5%,372.89,722.94,701.25,328.36,5,144.59,74.58,0-5%,21.69,Sep,Bravo
2023-09-19,2023,9,Sep,Delta,Consumer,Germany,11,206.15,100.59,2267.67,158.74,2108.94,1106.51,1002.43,0.4753,448.32,423.15,579.28,115.33,5000.0,2435.28,2564.72,1.71,1.34,0.95,0.1159,5-10%,1106.51,2267.67,2108.94,1002.43,11,206.15,100.59,5-10%,158.74,Sep,Delta
2023-01-29,2023,1,Jan,Echo,Consumer,Canada,12,269.69,116.01,3236.29,388.35,2847.93,1392.16,1455.77,0.5112,617.06,634.04,821.73,214.97,5000.0,2091.05,2908.95,2.15,1.9,0.72,0.1643,10-20%,1392.16,3236.29,2847.93,1455.77,12,269.69,116.01,10-20%,388.35,Jan,Echo
2025-10-27,2025,10,Oct,Cobalt,Enterprise,USA,7,198.18,96.11,1387.23,41.62,1345.61,672.78,672.84,0.5,207.86,219.96,452.88,113.58,5000.0,2503.56,2496.44,1.95,1.71,1.0,0.0906,0-5%,672.78,1387.23,1345.61,672.84,7,198.18,96.11,0-5%,41.62,Oct,Cobalt
2023-10-24,2023,10,Oct,Echo,Consumer,USA,4,268.13,147.02,1072.53,0.0,1072.53,588.08,484.45,0.4517,280.58,265.96,218.49,120.94,5000.0,2924.38,2075.62,1.16,0.67,1.41,0.0437,0-5%,588.08,1072.53,1072.53,484.45,4,268.13,147.02,0-5%,0.0,Oct,Echo
2025-05-09,2025,5,May,Delta,SMB,Canada,6,184.38,89.92,1106.29,33.19,1073.1,539.51,533.59,0.4972,193.58,204.63,328.96,115.43,5000.0,2913.4,2086.6,1.93,1.53,1.4,0.0658,0-5%,539.51,1106.29,1073.1,533.59,6,184.38,89.92,0-5%,33.19,May,Delta
2023-12-26,2023,12,Dec,Cobalt,SMB,India,11,127.34,59.66,1400.74,42.02,1358.71,656.24,702.47,0.517,291.35,301.52,400.96,129.49,5000.0,2384.22,2615.78,1.41,1.04,0.91,0.0802,0-5%,656.24,1400.74,1358.71,702.47,11,127.34,59.66,0-5%,42.02,Dec,Cobalt
2023-09-12,2023,9,Sep,Alpha,Enterprise,USA,9,139.58,65.82,1256.25,0.0,1256.25,592.37,663.88,0.5285,171.58,183.89,480.0,66.61,5000.0,3135.89,1864.11,1.53,1.13,1.68,0.096,0-5%,592.37,1256.25,1256.25,663.88,9,139.58,65.82,0-5%,0.0,Sep,Alpha
2023-10-22,2023,10,Oct,Alpha,Consumer,USA,14,217.74,116.82,3048.35,0.0,3048.35,1635.53,1412.82,0.4635,676.67,639.18,773.64,267.96,5000.0,1861.88,3138.12,1.71,1.41,0.59,0.1547,0-5%,1635.53,3048.35,3048.35,1412.82,14,217.74,116.82,0-5%,0.0,Oct,Alpha
2023-08-19,2023,8,Aug,Cobalt,SMB,UK,6,253.58,92.89,1521.48,182.58,1338.9,557.32,781.59,0.5838,303.95,302.81,478.78,58.11,5000.0,2091.99,2908.01,1.74,1.45,0.72,0.0958,10-20%,557.32,1521.48,1338.9,781.59,6,253.58,92.89,10-20%,182.58,Aug,Cobalt
2023-09-02,2023,9,Sep,Alpha,Consumer,Canada,11,142.39,67.8,1566.29,391.57,1174.72,745.82,428.9,0.3651,222.85,215.15,213.75,120.35,5000.0,2622.3,2377.7,1.8,1.2,1.1,0.0428,20%+,745.82,1566.29,1174.72,428.9,11,142.39,67.8,20%+,391.57,Sep,Alpha
2025-08-31,2025,8,Aug,Bravo,SMB,Canada,7,175.24,79.06,1226.66,147.2,1079.47,553.41,526.06,0.4873,254.05,247.09,278.97,106.33,5000.0,2979.55,2020.45,1.96,1.72,1.47,0.0558,10-20%,553.41,1226.66,1079.47,526.06,7,175.24,79.06,10-20%,147.2,Aug,Bravo
2023-09-23,2023,9,Sep,Delta,Consumer,Germany,9,125.8,57.91,1132.22,0.0,1132.22,521.21,611.02,0.5397,304.18,305.81,305.2,57.5,5000.0,3016.41,1983.59,1.94,1.69,1.52,0.061,0-5%,521.21,1132.22,1132.22,611.02,9,125.8,57.91,0-5%,0.0,Sep,Delta
2025-10-22,2025,10,Oct,Flux,Consumer,India,11,156.79,69.86,1724.72,120.73,1603.99,768.5,835.48,0.5209,428.23,431.47,404.01,149.77,5000.0,2597.61,2402.39,2.34,2.13,1.08,0.0808,5-10%,768.5,1724.72,1603.99,835.48,11,156.79,69.86,5-10%,120.73,Oct,Flux
2024-02-15,2024,2,Feb,Alpha,Consumer,USA,10,298.43,150.19,2984.32,89.53,2894.79,1501.92,1392.87,0.4812,630.75,617.08,775.79,297.66,5118.56,2870.76,2247.8,1.77,1.18,1.28,0.1516,0-5%,1501.92,2984.32,2894.79,1392.87,10,298.43,150.19,0-5%,89.53,Feb,Alpha
2024-10-19,2024,10,Oct,Bravo,Consumer,India,9,238.53,100.67,2146.79,0.0,2146.79,905.99,1240.8,0.578,457.45,429.86,810.94,132.18,5000.0,2432.62,2567.38,2.02,1.8,0.95,0.1622,0-5%,905.99,2146.79,2146.79,1240.8,9,238.53,100.67,0-5%,0.0,Oct,Bravo
2025-09-08,2025,9,Sep,Flux,Consumer,USA,13,185.05,86.71,2405.62,0.0,2405.62,1127.18,1278.44,0.5314,406.42,382.39,896.05,215.37,5000.0,1860.43,3139.57,2.04,1.51,0.59,0.1792,0-5%,1127.18,2405.62,2405.62,1278.44,13,185.05,86.71,0-5%,0.0,Sep,Flux
2024-07-29,2024,7,Jul,Alpha,Consumer,Canada,10,244.43,112.1,2444.33,73.33,2371.0,1121.04,1249.96,0.5272,532.47,492.43,757.54,190.73,5000.0,1783.45,3216.55,1.51,0.92,0.55,0.1515,0-5%,1121.04,2444.33,2371.0,1249.96,10,244.43,112.1,0-5%,73.33,Jul,Alpha
2024-04-19,2024,4,Apr,Echo,Consumer,India,9,275.03,149.26,2475.24,173.27,2301.97,1343.37,958.6,0.4164,592.78,596.36,362.24,249.77,5000.0,2657.01,2342.99,1.97,1.42,1.13,0.0724,5-10%,1343.37,2475.24,2301.97,958.6,9,275.03,149.26,5-10%,173.27,Apr,Echo
2024-08-17,2024,8,Aug,Flux,Consumer,USA,8,245.31,115.87,1962.5,58.87,1903.62,926.93,976.69,0.5131,514.2,506.62,470.07,116.72,5000.0,2830.53,2169.47,1.9,1.38,1.3,0.094,0-5%,926.93,1962.5,1903.62,976.69,8,245.31,115.87,0-5%,58.87,Aug,Flux
2025-10-25,2025,10,Oct,Delta,Consumer,USA,7,186.36,93.36,1304.55,0.0,1304.55,653.53,651.02,0.499,273.06,284.77,366.25,71.56,5000.0,2865.81,2134.19,1.33,0.98,1.34,0.0732,0-5%,653.53,1304.55,1304.55,651.02,7,186.36,93.36,0-5%,0.0,Oct,Delta
2025-04-08,2025,4,Apr,Alpha,Consumer,India,8,185.09,95.06,1480.7,0.0,1480.7,760.47,720.23,0.4864,197.75,211.84,508.39,114.62,5000.0,1814.78,3185.22,1.83,1.43,0.57,0.1017,0-5%,760.47,1480.7,1480.7,720.23,8,185.09,95.06,0-5%,0.0,Apr,Alpha
2025-02-16,2025,2,Feb,Flux,SMB,UK,11,191.77,89.05,2109.44,0.0,2109.44,979.55,1129.89,0.5356,533.3,548.64,581.25,161.01,5000.0,3054.97,1945.03,2.31,2.1,1.57,0.1162,0-5%,979.55,2109.44,2109.44,1129.89,11,191.77,89.05,0-5%,0.0,Feb,Flux
2024-08-12,2024,8,Aug,Flux,Consumer,USA,9,133.36,69.19,1200.2,0.0,1200.2,622.71,577.49,0.4812,215.66,217.45,360.04,79.95,5000.0,2326.95,2673.05,1.75,1.15,0.87,0.072,0-5%,622.71,1200.2,1200.2,577.49,9,133.36,69.19,0-5%,0.0,Aug,Flux
2024-04-24,2024,4,Apr,Flux,SMB,Canada,11,220.19,86.71,2422.11,72.66,2349.45,953.86,1395.59,0.594,579.5,545.64,849.95,111.43,5000.0,2520.77,2479.23,2.33,2.0,1.02,0.17,0-5%,953.86,2422.11,2349.45,1395.59,11,220.19,86.71,0-5%,72.66,Apr,Flux
2023-11-13,2023,11,Nov,Delta,Consumer,Germany,8,189.06,93.15,1512.52,45.38,1467.14,745.2,721.94,0.4921,192.81,202.26,519.68,147.91,5000.0,2520.47,2479.53,1.81,1.4,1.02,0.1039,0-5%,745.2,1512.52,1467.14,721.94,8,189.06,93.15,0-5%,45.38,Nov,Delta
2023-12-29,2023,12,Dec,Flux,Consumer,USA,8,208.72,86.55,1669.79,0.0,1669.79,692.44,977.35,0.5853,227.81,234.27,743.09,81.8,5000.0,3017.87,1982.13,1.9,1.67,1.52,0.1486,0-5%,692.44,1669.79,1669.79,977.35,8,208.72,86.55,0-5%,0.0,Dec,Flux
2024-07-29,2024,7,Jul,Bravo,SMB,USA,13,331.16,152.42,4305.1,0.0,4305.1,1981.49,2323.61,0.5397,1029.59,1050.22,1273.39,360.8,7064.19,4008.56,3055.64,1.57,1.1,1.31,0.1803,0-5%,1981.49,4305.1,4305.1,2323.61,13,331.16,152.42,0-5%,0.0,Jul,Bravo
2024-05-23,2024,5,May,Alpha,SMB,UK,4,180.62,72.77,722.46,86.7,635.77,291.1,344.67,0.5421,148.78,143.34,201.34,50.0,5000.0,2540.96,2459.04,1.93,1.66,1.03,0.0403,10-20%,291.1,722.46,635.77,344.67,4,180.62,72.77,10-20%,86.7,May,Alpha
2025-07-16,2025,7,Jul,Flux,Enterprise,Germany,9,178.11,66.36,1603.01,48.09,1554.92,597.22,957.69,0.6159,392.02,406.05,551.64,70.3,5000.0,1911.99,3088.01,1.54,1.03,0.62,0.1103,0-5%,597.22,1603.01,1554.92,957.69,9,178.11,66.36,0-5%,48.09,Jul,Flux
2025-07-31,2025,7,Jul,Alpha,SMB,USA,6,302.05,126.22,1812.29,126.86,1685.43,757.33,928.1,0.5507,393.21,367.07,561.02,153.17,5000.0,2055.98,2944.02,1.54,1.25,0.7,0.1122,5-10%,757.33,1812.29,1685.43,928.1,6,302.05,126.22,5-10%,126.86,Jul,Alpha
2025-12-07,2025,12,Dec,Delta,SMB,UK,16,256.06,105.0,4096.9,286.78,3810.12,1679.95,2130.17,0.5591,769.79,826.72,1303.45,255.47,5000.0,1994.46,3005.54,1.37,1.06,0.66,0.2607,5-10%,1679.95,4096.9,3810.12,2130.17,16,256.06,105.0,5-10%,286.78,Dec,Delta
2025-05-02,2025,5,May,Flux,SMB,Canada,9,98.84,36.29,889.57,222.39,667.17,326.6,340.57,0.5105,99.43,105.94,234.64,50.0,5000.0,2869.75,2130.25,2.34,2.04,1.35,0.0469,20%+,326.6,889.57,667.17,340.57,9,98.84,36.29,20%+,222.39,May,Flux
2024-03-15,2024,3,Mar,Delta,SMB,USA,6,259.2,123.31,1555.18,186.62,1368.56,739.85,628.71,0.4594,242.67,231.2,397.51,161.06,5000.0,2779.02,2220.98,1.93,1.64,1.25,0.0795,10-20%,739.85,1555.18,1368.56,628.71,6,259.2,123.31,10-20%,186.62,Mar,Delta
2025-01-06,2025,1,Jan,Cobalt,Consumer,Canada,10,242.04,126.65,2420.44,0.0,2420.44,1266.5,1153.94,0.4767,613.58,634.53,519.41,212.53,5000.0,2826.71,2173.29,1.79,1.55,1.3,0.1039,0-5%,1266.5,2420.44,2420.44,1153.94,10,242.04,126.65,0-5%,0.0,Jan,Cobalt
2025-09-09,2025,9,Sep,Cobalt,Consumer,UK,12,150.25,55.71,1803.06,54.09,1748.96,668.56,1080.41,0.6177,303.65,304.3,776.11,144.88,5000.0,2296.25,2703.75,2.34,2.1,0.85,0.1552,0-5%,668.56,1803.06,1748.96,1080.41,12,150.25,55.71,0-5%,54.09,Sep,Cobalt
2025-10-28,2025,10,Oct,Flux,Consumer,USA,9,227.22,106.54,2044.96,61.35,1983.61,958.82,1024.8,0.5166,477.59,442.86,581.93,192.38,5000.0,2555.08,2444.92,2.23,1.84,1.05,0.1164,0-5%,958.82,2044.96,1983.61,1024.8,9,227.22,106.54,0-5%,61.35,Oct,Flux
2023-03-29,2023,3,Mar,Alpha,SMB,Canada,9,167.25,86.7,1505.25,0.0,1505.25,780.26,724.99,0.4816,218.08,231.78,493.21,122.51,5000.0,2677.34,2322.66,1.56,1.26,1.15,0.0986,0-5%,780.26,1505.25,1505.25,724.99,9,167.25,86.7,0-5%,0.0,Mar,Alpha
2023-10-06,2023,10,Oct,Echo,Consumer,India,8,232.98,93.22,1863.8,223.66,1640.15,745.75,894.4,0.5453,221.27,220.19,674.21,82.44,5000.0,1976.13,3023.87,1.39,0.84,0.65,0.1348,10-20%,745.75,1863.8,1640.15,894.4,8,232.98,93.22,10-20%,223.66,Oct,Echo
2025-09-04,2025,9,Sep,Delta,SMB,USA,4,248.18,127.48,992.7,69.49,923.21,509.92,413.3,0.4477,152.03,157.11,256.19,91.41,5000.0,2932.02,2067.98,1.3,0.97,1.42,0.0512,5-10%,509.92,992.7,923.21,413.3,4,248.18,127.48,5-10%,69.49,Sep,Delta
2025-04-24,2025,4,Apr,Echo,Consumer,USA,12,182.11,80.18,2185.33,0.0,2185.33,962.19,1223.14,0.5597,351.13,359.25,863.89,102.67,5000.0,2324.75,2675.25,2.05,1.56,0.87,0.1728,0-5%,962.19,2185.33,2185.33,1223.14,12,182.11,80.18,0-5%,0.0,Apr,Echo
2024-10-01,2024,10,Oct,Flux,SMB,USA,9,304.12,129.1,2737.05,191.59,2545.46,1161.89,1383.57,0.5435,388.7,416.0,967.58,254.87,5241.99,2531.58,2710.41,2.05,1.51,0.93,0.1846,5-10%,1161.89,2737.05,2545.46,1383.57,9,304.12,129.1,5-10%,191.59,Oct,Flux
2025-08-27,2025,8,Aug,Echo,Consumer,India,10,279.57,121.31,2795.74,83.87,2711.87,1213.14,1498.73,0.5527,695.54,749.27,749.46,257.01,5000.0,3192.77,1807.23,1.52,1.19,1.77,0.1499,0-5%,1213.14,2795.74,2711.87,1498.73,10,279.57,121.31,0-5%,83.87,Aug,Echo
2025-07-30,2025,7,Jul,Flux,Consumer,USA,12,267.49,99.49,3209.82,96.29,3113.53,1193.83,1919.7,0.6166,658.2,609.93,1309.77,124.11,5887.9,3511.44,2376.46,2.5,2.0,1.48,0.2225,0-5%,1193.83,3209.82,3113.53,1919.7,12,267.49,99.49,0-5%,96.29,Jul,Flux
2024-01-19,2024,1,Jan,Cobalt,SMB,UK,9,194.59,105.46,1751.28,122.59,1628.69,949.16,679.53,0.4172,342.45,368.61,310.92,109.96,5000.0,3162.95,1837.05,1.59,1.3,1.72,0.0622,5-10%,949.16,1751.28,1628.69,679.53,9,194.59,105.46,5-10%,122.59,Jan,Cobalt
2023-10-02,2023,10,Oct,Bravo,Consumer,Canada,8,248.44,99.81,1987.52,59.63,1927.89,798.48,1129.41,0.5858,283.61,279.86,849.54,165.8,5000.0,1771.99,3228.01,2.18,1.92,0.55,0.1699,0-5%,798.48,1987.52,1927.89,1129.41,8,248.44,99.81,0-5%,59.63,Oct,Bravo
2025-08-12,2025,8,Aug,Alpha,Consumer,India,11,141.85,56.05,1560.39,46.81,1513.58,616.56,897.02,0.5926,305.76,311.01,586.0,88.8,5000.0,2247.6,2752.4,2.04,1.59,0.82,0.1172,0-5%,616.56,1560.39,1513.58,897.02,11,141.85,56.05,0-5%,46.81,Aug,Alpha
2024-08-26,2024,8,Aug,Cobalt,Consumer,USA,8,197.83,103.5,1582.61,110.78,1471.82,828.03,643.79,0.4374,304.47,327.39,316.4,87.5,5000.0,2072.55,2927.45,1.44,1.07,0.71,0.0633,5-10%,828.03,1582.61,1471.82,643.79,8,197.83,103.5,5-10%,110.78,Aug,Cobalt
2024-01-23,2024,1,Jan,Bravo,Enterprise,USA,7,242.94,104.91,1700.59,119.04,1581.55,734.38,847.17,0.5357,323.0,304.22,542.95,145.48,5000.0,2669.27,2330.73,1.87,1.38,1.15,0.1086,5-10%,734.38,1700.59,1581.55,847.17,7,242.94,104.91,5-10%,119.04,Jan,Bravo
2024-10-07,2024,10,Oct,Cobalt,SMB,Canada,8,316.67,151.12,2533.36,0.0,2533.36,1208.99,1324.37,0.5228,378.75,390.88,933.49,179.16,5000.0,1852.68,3147.32,2.11,1.7,0.59,0.1867,0-5%,1208.99,2533.36,2533.36,1324.37,8,316.67,151.12,0-5%,0.0,Oct,Cobalt
2024-07-10,2024,7,Jul,Flux,Consumer,UK,7,280.58,106.88,1964.05,235.69,1728.37,748.18,980.18,0.5671,255.72,255.83,724.35,101.16,5000.0,1920.92,3079.08,2.19,1.63,0.62,0.1449,10-20%,748.18,1964.05,1728.37,980.18,7,280.58,106.88,10-20%,235.69,Jul,Flux
2023-10-03,2023,10,Oct,Cobalt,Consumer,UK,5,266.15,134.17,1330.73,159.69,1171.04,670.85,500.19,0.4271,146.1,151.86,348.33,95.75,5000.0,2865.25,2134.75,1.8,1.24,1.34,0.0697,10-20%,670.85,1330.73,1171.04,500.19,5,266.15,134.17,10-20%,159.69,Oct,Cobalt
2024-12-03,2024,12,Dec,Bravo,Enterprise,UK,9,234.58,113.57,2111.22,253.35,1857.87,1022.11,835.76,0.4498,271.6,283.85,551.91,182.13,5000.0,2982.61,2017.39,1.7,1.45,1.48,0.1104,10-20%,1022.11,2111.22,1857.87,835.76,9,234.58,113.57,10-20%,253.35,Dec,Bravo
2025-12-02,2025,12,Dec,Delta,SMB,USA,10,73.88,36.36,738.83,0.0,738.83,363.64,375.19,0.5078,89.58,87.27,287.91,51.08,5000.0,2095.03,2904.97,1.64,1.31,0.72,0.0576,0-5%,363.64,738.83,738.83,375.19,10,73.88,36.36,0-5%,0.0,Dec,Delta
2025-02-07,2025,2,Feb,Echo,Consumer,UK,5,246.61,123.31,1233.07,0.0,1233.07,616.53,616.54,0.5,309.29,308.09,308.45,115.91,5000.0,2090.68,2909.32,2.6,2.2,0.72,0.0617,0-5%,616.53,1233.07,1233.07,616.54,5,246.61,123.31,0-5%,0.0,Feb,Echo
2024-11-04,2024,11,Nov,Cobalt,Enterprise,USA,9,146.17,72.93,1315.53,92.09,1223.45,656.41,567.04,0.4635,183.46,198.06,368.98,83.26,5000.0,3074.21,1925.79,1.75,1.53,1.6,0.0738,5-10%,656.41,1315.53,1223.45,567.04,9,146.17,72.93,5-10%,92.09,Nov,Cobalt
