OrderID,OrderDate,SellerID,SellerName,SellerTier,Region,Category,Units,UnitPrice,GMV,TakeRate,MarketplaceRevenue,RefundFlag,RefundAmount,PaymentFee,SupportCost,FulfillmentCost,PromoCost,ContributionMargin
500603,2025-04-11,1079,Seller 1079,Bronze,South,Pet Supplies,2,1743.0,2151.6,0.1237,266.15,0,0.0,39.8,9.68,18.29,22.59,175.79
500604,2025-04-10,1058,Seller 1058,Bronze,East,Beauty,2,1431.0,1766.4,0.146,257.89,0,0.0,32.68,7.95,15.01,18.55,183.71
500605,2025-04-11,1068,Seller 1068,Bronze,South,Apparel,5,745.2,2299.8,0.1115,256.43,0,0.0,42.55,10.35,19.55,24.15,159.84
500606,2025-04-25,1009,Seller 1009,Platinum,Central,Pet Supplies,3,1000.2,4629.6,0.1276,590.74,0,0.0,85.65,20.83,39.35,48.61,396.29
500607,2025-04-24,1041,Seller 1041,Silver,West,Apparel,3,1216.8000000000002,3198.0,0.1259,402.63,0,0.0,59.16,14.39,27.18,33.58,268.31
500608,2025-04-20,1036,Seller 1036,Silver,Central,Pet Supplies,2,1682.3999999999999,2947.8,0.1206,355.5,0,0.0,54.53,13.27,25.06,30.95,231.7
500609,2025-04-05,1073,Seller 1073,Bronze,Central,Electronics,2,4063.2,5014.8,0.1136,569.68,0,0.0,92.77,22.57,42.63,52.66,359.06
500610,2025-04-07,1065,Seller 1065,Bronze,South,Apparel,2,1631.4,2013.0,0.1285,258.67,0,0.0,37.24,9.06,17.11,21.14,174.12
500611,2025-04-07,1029,Seller 1029,Gold,West,Home & Kitchen,2,2391.6,5475.6,0.1295,709.09,0,0.0,101.3,24.64,46.54,57.49,479.12
500612,2025-04-15,1027,Seller 1027,Gold,West,Apparel,4,564.6,2583.6,0.1288,332.77,0,0.0,47.8,11.63,21.96,27.13,224.26
500613,2025-04-24,1032,Seller 1032,Silver,West,Pet Supplies,2,1222.8,2142.6,0.1398,299.54,0,0.0,39.64,9.64,18.21,22.5,209.55
500614,2025-04-27,1074,Seller 1074,Bronze,East,Electronics,1,8475.599999999999,5230.2,0.1319,689.86,0,0.0,96.76,23.54,44.46,54.92,470.19
500615,2025-04-21,1006,Seller 1006,Platinum,East,Home & Kitchen,1,4873.8,7519.2,0.1406,1057.2,0,0.0,139.11,33.84,63.91,78.95,741.39
500616,2025-04-10,1007,Seller 1007,Platinum,South,Home & Kitchen,1,5223.0,8058.0,0.1416,1141.01,0,0.0,149.07,36.26,68.49,84.61,802.58
500617,2025-04-04,1079,Seller 1079,Bronze,South,Pet Supplies,2,1545.0,1907.4,0.1399,266.85,0,0.0,35.29,8.58,16.21,20.03,186.73
500618,2025-04-29,1024,Seller 1024,Gold,West,Pet Supplies,1,3048.0,3489.0,0.1278,445.89,0,0.0,64.55,15.7,29.66,36.63,299.36
500619,2025-04-04,1026,Seller 1026,Gold,East,Electronics,2,5418.0,12402.6,0.1348,1671.87,0,0.0,229.45,55.81,105.42,130.23,1150.96
500620,2025-04-17,1012,Seller 1012,Platinum,East,Beauty,1,2702.4,4169.4,0.1456,607.06,0,0.0,77.13,18.76,35.44,43.78,431.95
500621,2025-05-28,1079,Seller 1079,Bronze,South,Apparel,2,1891.2,2203.2,0.1121,246.98,0,0.0,40.76,9.91,18.73,23.13,154.44
500622,2025-05-15,1020,Seller 1020,Gold,West,Home & Kitchen,3,2171.3999999999996,7038.0,0.1242,874.12,0,0.0,130.2,31.67,59.82,73.9,578.52
500623,2025-05-15,1037,Seller 1037,Silver,East,Apparel,2,2029.8,3356.4,0.1129,378.94,0,0.0,62.09,15.1,28.53,35.24,237.97
500624,2025-05-15,1064,Seller 1064,Bronze,Central,Sports,3,1053.0,1839.6,0.1278,235.1,0,0.0,34.03,8.28,15.64,19.32,157.84
500625,2025-05-27,1053,Seller 1053,Silver,Central,Beauty,2,1305.6000000000001,2158.8,0.1542,332.89,0,0.0,39.94,9.71,18.35,22.67,242.22
500626,2025-05-27,1027,Seller 1027,Gold,West,Apparel,3,1638.6,5311.8,0.1089,578.46,0,0.0,98.27,23.9,45.15,55.77,355.36
500627,2025-05-20,1078,Seller 1078,Bronze,East,Home & Kitchen,2,2400.0,2796.0,0.133,371.87,0,0.0,51.73,12.58,23.77,29.36,254.44
500628,2025-05-11,1077,Seller 1077,Bronze,South,Home & Kitchen,1,4530.0,2638.2,0.141,371.99,1,2363.4,48.81,11.87,22.42,27.7,213.91
500629,2025-05-28,1048,Seller 1048,Silver,East,Electronics,2,3012.0,4980.0,0.1146,570.71,0,0.0,92.13,22.41,42.33,52.29,361.55
500630,2025-05-21,1036,Seller 1036,Silver,Central,Pet Supplies,2,1648.1999999999998,2725.2,0.125,340.65,0,0.0,50.42,12.26,23.16,28.61,226.19
500631,2025-05-28,1068,Seller 1068,Bronze,South,Apparel,2,1507.2,1755.6,0.1269,222.79,0,0.0,32.48,7.9,14.92,18.43,149.05
500632,2025-05-24,1041,Seller 1041,Silver,West,Apparel,1,3645.0,3013.2,0.1303,392.62,0,0.0,55.74,13.56,25.61,31.64,266.07
500633,2025-05-21,1064,Seller 1064,Bronze,Central,Pet Supplies,3,1349.3999999999999,2358.0,0.137,323.05,1,1322.4,43.62,10.61,20.04,24.76,197.56
500634,2025-05-26,1016,Seller 1016,Gold,West,Sports,2,2766.0,5977.2,0.126,753.13,0,0.0,110.58,26.9,50.81,62.76,502.08
500635,2025-05-11,1028,Seller 1028,Gold,Central,Sports,2,2562.6,5538.0,0.135,747.63,0,0.0,102.45,24.92,47.07,58.15,515.03
500636,2025-05-07,1001,Seller 1001,Platinum,East,Electronics,2,4955.400000000001,14431.8,0.1267,1828.51,0,0.0,266.99,64.94,122.67,151.53,1222.37
500637,2025-05-15,1043,Seller 1043,Silver,West,Pet Supplies,1,3157.2,2610.0,0.1209,315.55,0,0.0,48.28,11.74,22.19,27.41,205.93
500638,2025-05-24,1069,Seller 1069,Bronze,East,Apparel,2,1609.8,1875.0,0.1258,235.88,0,0.0,34.69,8.44,15.94,19.69,157.12
500639,2025-05-03,1041,Seller 1041,Silver,West,Apparel,3,1327.2,3292.2,0.116,381.9,0,0.0,60.91,14.81,27.98,34.57,243.62
500640,2025-05-13,1020,Seller 1020,Gold,West,Home & Kitchen,5,1203.6,6502.2,0.138,897.3,0,0.0,120.29,29.26,55.27,68.27,624.21
500641,2025-05-14,1024,Seller 1024,Gold,West,Pet Supplies,3,726.5999999999999,2355.6,0.1369,322.48,0,0.0,43.58,10.6,20.02,24.73,223.55
500642,2025-05-04,1012,Seller 1012,Platinum,East,Beauty,2,1551.0,4516.8,0.1558,703.72,0,0.0,83.56,20.33,38.39,47.43,514.01
500643,2025-05-07,1048,Seller 1048,Silver,East,Home & Kitchen,3,1419.0,3519.6,0.1236,435.02,0,0.0,65.11,15.84,29.92,36.96,287.2
500644,2025-05-17,1044,Seller 1044,Silver,East,Pet Supplies,3,886.8,2199.6,0.1279,281.33,0,0.0,40.69,9.9,18.7,23.1,188.95
500645,2025-05-02,1017,Seller 1017,Gold,East,Electronics,3,3057.0,9907.8,0.1338,1325.66,0,0.0,183.29,44.59,84.22,104.03,909.54
500646,2025-05-19,1077,Seller 1077,Bronze,South,Beauty,2,1333.1999999999998,1553.4,0.1455,226.02,0,0.0,28.74,6.99,13.2,16.31,160.78
500647,2025-05-22,1040,Seller 1040,Silver,West,Pet Supplies,2,1722.0,2847.0,0.1269,361.28,0,0.0,52.67,12.81,24.2,29.89,241.71
500648,2025-05-18,1016,Seller 1016,Gold,West,Sports,2,2430.6,5251.2,0.139,729.92,0,0.0,97.15,23.63,44.64,55.14,509.37
500649,2025-05-10,1045,Seller 1045,Silver,Central,Home & Kitchen,2,3394.7999999999997,5613.0,0.1423,798.73,0,0.0,103.84,25.26,47.71,58.94,562.98
500650,2025-05-02,1079,Seller 1079,Bronze,South,Sports,2,2346.6,2733.6,0.1273,347.99,0,0.0,50.57,12.3,23.24,28.7,233.18
500651,2025-05-20,1012,Seller 1012,Platinum,East,Beauty,3,1136.4,4965.0,0.1472,730.85,0,0.0,91.85,22.34,42.2,52.13,522.32
500652,2025-05-25,1046,Seller 1046,Silver,Central,Sports,3,994.8,2467.2,0.1321,325.92,0,0.0,45.64,11.1,20.97,25.91,222.29
500653,2025-05-21,1060,Seller 1060,Bronze,East,Pet Supplies,3,1287.6000000000001,2250.0,0.1368,307.8,0,0.0,41.62,10.12,19.12,23.62,213.3
500654,2025-05-06,1060,Seller 1060,Bronze,East,Pet Supplies,3,994.8,1738.8,0.1415,246.04,0,0.0,32.17,7.82,14.78,18.26,173.01
500655,2025-05-06,1043,Seller 1043,Silver,West,Beauty,2,1335.0,2207.4,0.1444,318.75,0,0.0,40.84,9.93,18.76,23.18,226.04
500656,2025-05-18,1037,Seller 1037,Silver,East,Sports,1,4363.8,3607.2,0.1257,453.43,0,0.0,66.73,16.23,30.66,37.88,301.92
500657,2025-05-16,1010,Seller 1010,Platinum,West,Sports,1,4678.2,6812.4,0.1217,829.07,0,0.0,126.03,30.66,57.91,71.53,542.95
500658,2025-05-11,1050,Seller 1050,Silver,East,Electronics,2,5384.4,8902.8,0.1233,1097.72,0,0.0,164.7,40.06,75.67,93.48,723.8
500659,2025-05-04,1070,Seller 1070,Bronze,West,Electronics,3,3817.2,6670.2,0.1307,871.8,0,0.0,123.4,30.02,56.7,70.04,591.65
500660,2025-05-20,1076,Seller 1076,Bronze,Central,Home & Kitchen,2,2619.0,3050.4,0.1337,407.84,0,0.0,56.43,13.73,25.93,32.03,279.72
500661,2025-05-05,1014,Seller 1014,Gold,East,Apparel,1,3516.0,3798.6,0.1159,440.26,1,2461.2,70.27,17.09,32.29,39.89,231.49
500662,2025-05-20,1075,Seller 1075,Bronze,East,Pet Supplies,3,649.2,1134.6,0.1359,154.19,0,0.0,20.99,5.11,9.64,11.91,106.54
500663,2025-05-30,1074,Seller 1074,Bronze,East,Electronics,3,4270.8,7463.4,0.1202,897.1,0,0.0,138.07,33.59,63.44,78.37,583.64
500664,2025-05-28,1056,Seller 1056,Bronze,West,Apparel,4,484.8,1128.6,0.122,137.69,0,0.0,20.88,5.08,9.59,11.85,90.29
500665,2025-05-12,1017,Seller 1017,Gold,East,Electronics,1,9343.2,10093.8,0.1143,1153.72,0,0.0,186.74,45.42,85.8,105.98,729.78
500666,2025-05-13,1015,Seller 1015,Gold,West,Electronics,2,5428.8,11730.0,0.1225,1436.92,0,0.0,217.0,52.78,99.71,123.17,944.27
500667,2025-05-27,1056,Seller 1056,Bronze,West,Apparel,2,1623.0,1890.6,0.1125,212.69,0,0.0,34.98,8.51,16.07,19.85,133.29
500668,2025-05-16,1054,Seller 1054,Silver,South,Home & Kitchen,3,1630.8,4044.0,0.1262,510.35,1,3537.0,74.81,18.2,34.37,42.46,269.76
500669,2025-05-20,1056,Seller 1056,Bronze,West,Home & Kitchen,3,1926.0,3366.0,0.133,447.68,0,0.0,62.27,15.15,28.61,35.34,306.31
500670,2025-05-14,1055,Seller 1055,Bronze,Central,Pet Supplies,1,3194.4,1860.6,0.1397,259.93,0,0.0,34.42,8.37,15.82,19.54,181.78
500671,2025-05-19,1078,Seller 1078,Bronze,East,Home & Kitchen,1,4927.200000000001,2869.8,0.1401,402.06,0,0.0,53.09,12.91,24.39,30.13,281.53
500672,2025-05-03,1047,Seller 1047,Silver,East,Sports,3,1618.8,4014.6,0.1248,501.02,0,0.0,74.27,18.07,34.12,42.15,332.41
500673,2025-05-17,1019,Seller 1019,Gold,East,Apparel,1,3739.7999999999997,4039.8,0.126,509.01,0,0.0,74.74,18.18,34.34,42.42,339.34
500674,2025-05-26,1079,Seller 1079,Bronze,South,Beauty,1,2700.0,1572.6,0.156,245.33,0,0.0,29.09,7.08,13.37,16.51,179.28
500675,2025-05-16,1075,Seller 1075,Bronze,East,Electronics,3,3108.0,5430.6,0.1317,715.21,0,0.0,100.47,24.44,46.16,57.02,487.12
500676,2025-05-24,1074,Seller 1074,Bronze,East,Electronics,1,9543.0,5558.4,0.1322,734.82,1,5365.2,102.83,25.01,47.25,58.36,394.06
500677,2025-05-10,1039,Seller 1039,Silver,East,Pet Supplies,2,1525.2,2522.4,0.1314,331.44,0,0.0,46.66,11.35,21.44,26.49,225.5
500678,2025-05-20,1080,Seller 1080,Bronze,South,Beauty,2,1330.8,1549.8,0.1348,208.91,0,0.0,28.67,6.97,13.17,16.27,143.82
500679,2025-05-22,1036,Seller 1036,Silver,Central,Pet Supplies,2,1970.4,3257.4,0.1345,438.12,0,0.0,60.26,14.66,27.69,34.2,301.31
500680,2025-05-02,1058,Seller 1058,Bronze,East,Beauty,3,1209.0,2112.6,0.1387,293.02,0,0.0,39.08,9.51,17.96,22.18,204.29
500681,2025-05-13,1044,Seller 1044,Silver,East,Home & Kitchen,1,4507.200000000001,3726.0,0.1431,533.19,0,0.0,68.93,16.77,31.67,39.12,376.7
500682,2025-05-09,1031,Seller 1031,Silver,West,Home & Kitchen,2,2224.7999999999997,3678.0,0.1369,503.52,0,0.0,68.04,16.55,31.26,38.62,349.04
500683,2025-05-08,1015,Seller 1015,Gold,West,Pet Supplies,1,3183.6000000000004,3439.8,0.1314,451.99,0,0.0,63.64,15.48,29.24,36.12,307.52
500684,2025-05-26,1049,Seller 1049,Silver,West,Home & Kitchen,2,2655.6,4391.4,0.1357,595.91,0,0.0,81.24,19.76,37.33,46.11,411.47
500685,2025-05-12,1058,Seller 1058,Bronze,East,Beauty,2,1557.6000000000001,1815.0,0.1559,282.96,0,0.0,33.58,8.17,15.43,19.06,206.73
500686,2025-05-19,1056,Seller 1056,Bronze,West,Apparel,2,1719.6,2003.4,0.1145,229.39,0,0.0,37.06,9.02,17.03,21.04,145.25
500687,2025-05-22,1051,Seller 1051,Silver,East,Sports,2,2038.1999999999998,3369.6,0.1321,445.12,0,0.0,62.34,15.16,28.64,35.38,303.6
500688,2025-05-22,1024,Seller 1024,Gold,West,Pet Supplies,2,1562.3999999999999,3375.6,0.1216,410.47,0,0.0,62.45,15.19,28.69,35.44,268.7
500689,2025-05-20,1058,Seller 1058,Bronze,East,Beauty,2,1161.0,1352.4,0.1338,180.95,0,0.0,25.02,6.09,11.5,14.2,124.15
500690,2025-05-25,1028,Seller 1028,Gold,Central,Pet Supplies,4,1215.0,5250.6,0.1221,641.1,0,0.0,97.14,23.63,44.63,55.13,420.57
500691,2025-05-21,1073,Seller 1073,Bronze,Central,Home & Kitchen,3,1270.8,2220.6,0.1291,286.68,0,0.0,41.08,9.99,18.88,23.32,193.41
500692,2025-05-25,1059,Seller 1059,Bronze,Central,Beauty,2,998.4000000000001,1162.8,0.149,173.26,0,0.0,21.51,5.23,9.88,12.21,124.42
500693,2025-05-06,1010,Seller 1010,Platinum,West,Home & Kitchen,3,1789.2,7815.6,0.1469,1148.11,0,0.0,144.59,35.17,66.43,82.06,819.86
500694,2025-05-18,1057,Seller 1057,Bronze,South,Electronics,3,2839.7999999999997,4962.6,0.1224,607.42,0,0.0,91.81,22.33,42.18,52.11,398.99
500695,2025-05-09,1056,Seller 1056,Bronze,West,Apparel,1,3308.4,1927.2,0.1252,241.29,1,1555.2,35.65,8.67,16.38,20.24,129.24
500696,2025-05-05,1058,Seller 1058,Bronze,East,Beauty,1,2644.2,1540.2,0.133,204.85,0,0.0,28.49,6.93,13.09,16.17,140.16
500697,2025-05-24,1043,Seller 1043,Silver,West,Sports,4,1153.1999999999998,3813.6,0.1345,512.93,0,0.0,70.55,17.16,32.42,40.04,352.76
500698,2025-05-30,1009,Seller 1009,Platinum,Central,Pet Supplies,4,792.6,4618.2,0.1396,644.7,0,0.0,85.44,20.78,39.25,48.49,450.74
500699,2025-05-28,1046,Seller 1046,Silver,Central,Sports,2,2396.3999999999996,3961.8,0.1399,554.26,0,0.0,73.29,17.83,33.68,41.6,387.86
500700,2025-05-13,1044,Seller 1044,Silver,East,Pet Supplies,1,3226.8,2667.6,0.1355,361.46,0,0.0,49.35,12.0,22.67,28.01,249.42
500701,2025-05-15,1025,Seller 1025,Gold,Central,Pet Supplies,2,1635.6000000000001,3534.0,0.1365,482.39,0,0.0,65.38,15.9,30.04,37.11,333.96
500702,2025-05-18,1025,Seller 1025,Gold,Central,Pet Supplies,3,1413.0,4579.2,0.1342,614.53,0,0.0,84.72,20.61,38.92,48.08,422.2
500703,2025-05-11,1040,Seller 1040,Silver,West,Pet Supplies,4,680.4,2250.0,0.1432,322.2,0,0.0,41.62,10.12,19.12,23.62,227.7
500704,2025-05-18,1006,Seller 1006,Platinum,East,Sports,2,2796.0,8143.2,0.1286,1047.22,0,0.0,150.65,36.64,69.22,85.5,705.2
500705,2025-05-30,1020,Seller 1020,Gold,West,Home & Kitchen,2,2410.8,5209.2,0.1264,658.44,0,0.0,96.37,23.44,44.28,54.7,439.66
500706,2025-05-26,1080,Seller 1080,Bronze,South,Beauty,2,1213.1999999999998,1413.6,0.1371,193.8,0,0.0,26.15,6.36,12.02,14.84,134.43
500707,2025-05-26,1013,Seller 1013,Gold,West,Electronics,3,3717.6,12049.2,0.1326,1597.72,0,0.0,222.91,54.22,102.42,126.52,1091.66
500708,2025-05-11,1079,Seller 1079,Bronze,South,Beauty,2,1110.0,1293.6,0.1525,197.27,0,0.0,23.93,5.82,11.0,13.58,142.94
500709,2025-05-06,1016,Seller 1016,Gold,West,Sports,1,4468.8,4827.6,0.1392,672.0,0,0.0,89.31,21.72,41.03,50.69,469.24
500710,2025-05-08,1043,Seller 1043,Silver,West,Sports,2,2887.2,4773.6,0.12,572.83,0,0.0,88.31,21.48,40.58,50.12,372.34
500711,2025-05-01,1075,Seller 1075,Bronze,East,Electronics,4,2968.2,6915.0,0.1277,883.05,1,5318.4,127.93,31.12,58.78,72.61,486.25
500712,2025-05-25,1001,Seller 1001,Platinum,East,Electronics,3,3436.8,15015.0,0.1343,2016.51,0,0.0,277.78,67.57,127.63,157.66,1385.88
500713,2025-05-20,1061,Seller 1061,Bronze,Central,Electronics,2,5307.0,6182.4,0.1256,776.51,0,0.0,114.37,27.82,52.55,64.92,516.85
500714,2025-05-14,1005,Seller 1005,Platinum,East,Electronics,2,3412.2,9938.4,0.1151,1143.91,0,0.0,183.86,44.72,84.48,104.35,726.5
500715,2025-05-18,1001,Seller 1001,Platinum,East,Electronics,3,4809.599999999999,21009.6,0.1364,2865.71,0,0.0,388.68,94.54,178.58,220.6,1983.31
500716,2025-05-22,1065,Seller 1065,Bronze,South,Home & Kitchen,2,1887.0,2198.4,0.1296,284.91,0,0.0,40.67,9.89,18.69,23.08,192.58
500717,2025-05-09,1061,Seller 1061,Bronze,Central,Electronics,3,4228.2,7388.4,0.1143,844.49,0,0.0,136.69,33.25,62.8,77.58,534.18
500718,2025-05-06,1043,Seller 1043,Silver,West,Sports,3,1264.8,3136.8,0.1185,371.71,0,0.0,58.03,14.12,26.66,32.94,239.97
500719,2025-05-07,1004,Seller 1004,Platinum,East,Sports,4,1656.0,9646.2,0.1333,1285.84,0,0.0,178.45,43.41,81.99,101.29,880.7
500720,2025-05-29,1042,Seller 1042,Silver,East,Pet Supplies,3,1154.3999999999999,2863.2,0.1257,359.9,0,0.0,52.97,12.88,24.34,30.06,239.65
500721,2025-05-06,1029,Seller 1029,Gold,West,Home & Kitchen,2,2392.8,5170.8,0.1335,690.3,0,0.0,95.66,23.27,43.95,54.29,473.13
500722,2025-05-02,1050,Seller 1050,Silver,East,Electronics,2,4470.0,7390.8,0.1216,898.72,0,0.0,136.73,33.26,62.82,77.6,588.31
500723,2025-05-29,1073,Seller 1073,Bronze,Central,Electronics,3,3928.2,6864.6,0.124,851.21,0,0.0,127.0,30.89,58.35,72.08,562.9
500724,2025-05-28,1038,Seller 1038,Silver,South,Sports,2,1776.0,2936.4,0.1307,383.79,0,0.0,54.32,13.21,24.96,30.83,260.46
500725,2025-05-09,1030,Seller 1030,Gold,South,Pet Supplies,3,813.6,2637.0,0.1439,379.46,0,0.0,48.78,11.87,22.41,27.69,268.71
500726,2025-05-19,1002,Seller 1002,Platinum,Central,Home & Kitchen,2,2164.7999999999997,6304.8,0.1309,825.3,0,0.0,116.64,28.37,53.59,66.2,560.5
500727,2025-05-14,1020,Seller 1020,Gold,West,Electronics,2,4453.2,9622.8,0.1368,1316.4,0,0.0,178.02,43.3,81.79,101.04,912.24
500728,2025-05-25,1068,Seller 1068,Bronze,South,Pet Supplies,3,681.0,1190.4,0.1224,145.7,0,0.0,22.02,5.36,10.12,12.5,95.71
500729,2025-05-01,1002,Seller 1002,Platinum,Central,Home & Kitchen,2,2613.0,7609.2,0.1316,1001.37,0,0.0,140.77,34.24,64.68,79.9,681.78
500730,2025-05-15,1062,Seller 1062,Bronze,West,Electronics,3,3556.2000000000003,6214.2,0.1267,787.34,0,0.0,114.96,27.96,52.82,65.25,526.34
500731,2025-05-13,1018,Seller 1018,Gold,West,Apparel,3,1851.0,5999.4,0.123,737.93,1,4993.2,110.99,27.0,50.99,62.99,386.09
500732,2025-05-07,1043,Seller 1043,Silver,West,Sports,2,2863.7999999999997,4735.2,0.1328,628.83,0,0.0,87.6,21.31,40.25,49.72,429.96
500733,2025-05-02,1011,Seller 1011,Platinum,West,Electronics,1,10086.6,14687.4,0.1254,1841.8,0,0.0,271.72,66.09,124.84,154.22,1224.93
500734,2025-05-18,1015,Seller 1015,Gold,West,Pet Supplies,2,1575.6000000000001,3404.4,0.1288,438.49,0,0.0,62.98,15.32,28.94,35.75,295.5
500735,2025-05-28,1027,Seller 1027,Gold,West,Apparel,2,2249.4,4860.6,0.1236,600.77,0,0.0,89.92,21.87,41.32,51.04,396.62
500736,2025-05-12,1027,Seller 1027,Gold,West,Home & Kitchen,1,5679.599999999999,6136.2,0.1351,829.0,0,0.0,113.52,27.61,52.16,64.43,571.28
500737,2025-05-29,1045,Seller 1045,Silver,Central,Home & Kitchen,1,4913.4,4062.0,0.1343,545.53,0,0.0,75.15,18.28,34.53,42.65,374.92
500738,2025-05-07,1038,Seller 1038,Silver,South,Sports,1,4962.0,4102.2,0.1326,543.95,0,0.0,75.89,18.46,34.87,43.07,371.66
500739,2025-05-04,1059,Seller 1059,Bronze,Central,Sports,2,2425.2000000000003,2825.4,0.139,392.73,0,0.0,52.27,12.71,24.02,29.67,274.06
500740,2025-05-18,1019,Seller 1019,Gold,East,Apparel,3,1016.4000000000001,3294.6,0.1231,405.57,0,0.0,60.95,14.83,28.0,34.59,267.19
500741,2025-05-27,1017,Seller 1017,Gold,East,Electronics,1,9247.8,9991.2,0.1135,1134.0,1,9100.8,184.84,44.96,84.93,104.91,532.35
500742,2025-05-23,1067,Seller 1067,Bronze,South,Beauty,1,2742.0,1597.2,0.1485,237.18,0,0.0,29.55,7.19,13.58,16.77,170.1
500743,2025-05-08,1068,Seller 1068,Bronze,South,Apparel,1,3943.8,2296.8,0.1296,297.67,0,0.0,42.49,10.34,19.52,24.12,201.2
500744,2025-05-20,1062,Seller 1062,Bronze,West,Electronics,2,5656.8,6589.8,0.1166,768.37,0,0.0,121.91,29.65,56.01,69.19,491.6
500745,2025-05-05,1021,Seller 1021,Gold,Central,Pet Supplies,2,2215.2000000000003,4786.2,0.1401,670.55,0,0.0,88.54,21.54,40.68,50.26,469.53
500746,2025-05-18,1021,Seller 1021,Gold,Central,Pet Supplies,3,1095.6000000000001,3551.4,0.123,436.82,0,0.0,65.7,15.98,30.19,37.29,287.66
500747,2025-05-04,1005,Seller 1005,Platinum,East,Electronics,3,2845.8,12432.0,0.1238,1539.08,0,0.0,229.99,55.94,105.67,130.54,1016.94
500748,2025-05-17,1004,Seller 1004,Platinum,East,Sports,2,2280.6,6642.0,0.127,843.53,1,5860.8,122.88,29.89,56.46,69.74,447.35
500749,2025-05-22,1043,Seller 1043,Silver,West,Sports,2,3024.6,5001.0,0.1393,696.64,0,0.0,92.52,22.5,42.51,52.51,486.6
500750,2025-05-05,1019,Seller 1019,Gold,East,Pet Supplies,3,891.0,2887.8,0.1365,394.18,0,0.0,53.42,13.0,24.55,30.32,272.9
500751,2025-05-20,1071,Seller 1071,Bronze,Central,Sports,3,1598.4,2793.0,0.1213,338.79,0,0.0,51.67,12.57,23.74,29.33,221.48
500752,2025-05-15,1025,Seller 1025,Gold,Central,Pet Supplies,2,2136.0,4614.6,0.1267,584.67,0,0.0,85.37,20.77,39.22,48.45,390.86
500753,2025-05-12,1012,Seller 1012,Platinum,East,Apparel,2,2172.6,6327.0,0.1225,775.06,0,0.0,117.05,28.47,53.78,66.43,509.32
500754,2025-05-15,1051,Seller 1051,Silver,East,Sports,3,1241.4,3079.2,0.1249,384.59,0,0.0,56.97,13.86,26.17,32.33,255.27
500755,2025-05-26,1072,Seller 1072,Bronze,South,Home & Kitchen,2,2037.6000000000001,2373.6,0.1468,348.44,0,0.0,43.91,10.68,20.18,24.92,248.75
500756,2025-05-28,1055,Seller 1055,Bronze,Central,Pet Supplies,1,3363.6000000000004,1959.0,0.1344,263.29,0,0.0,36.24,8.82,16.65,20.57,181.01
500757,2025-05-09,1068,Seller 1068,Bronze,South,Electronics,3,2520.6,4404.6,0.122,537.36,0,0.0,81.49,19.82,37.44,46.25,352.37
500758,2025-05-10,1054,Seller 1054,Silver,South,Home & Kitchen,1,5040.0,4167.0,0.145,604.21,0,0.0,77.09,18.75,35.42,43.75,429.2
500759,2025-05-08,1071,Seller 1071,Bronze,Central,Sports,2,2002.1999999999998,2332.8,0.13,303.26,0,0.0,43.16,10.5,19.83,24.49,205.29
500760,2025-05-29,1004,Seller 1004,Platinum,East,Home & Kitchen,2,3441.0,10020.6,0.143,1432.95,0,0.0,185.38,45.09,85.18,105.22,1012.08
500761,2025-05-03,1037,Seller 1037,Silver,East,Apparel,1,3864.0000000000005,3194.4,0.1139,363.84,0,0.0,59.1,14.37,27.15,33.54,229.68
500762,2025-05-27,1077,Seller 1077,Bronze,South,Sports,1,4608.0,2683.8,0.1222,327.96,0,0.0,49.65,12.08,22.81,28.18,215.24
500763,2025-05-15,1016,Seller 1016,Gold,West,Sports,2,2211.6,4779.0,0.1222,583.99,0,0.0,88.41,21.51,40.62,50.18,383.28
500764,2025-05-21,1018,Seller 1018,Gold,West,Electronics,3,3115.2000000000003,10096.2,0.1283,1295.34,1,6877.8,186.78,45.43,85.82,106.01,733.75
500765,2025-05-28,1010,Seller 1010,Platinum,West,Home & Kitchen,2,2211.0,6438.6,0.1253,806.76,0,0.0,119.11,28.97,54.73,67.61,536.34
500766,2025-05-12,1041,Seller 1041,Silver,West,Pet Supplies,2,1371.0,2266.8,0.1368,310.1,0,0.0,41.94,10.2,19.27,23.8,214.89
500767,2025-05-04,1019,Seller 1019,Gold,East,Apparel,1,3806.3999999999996,4112.4,0.1196,491.84,0,0.0,76.08,18.51,34.96,43.18,319.12
500768,2025-05-17,1028,Seller 1028,Gold,Central,Sports,2,2511.6,5427.6,0.1375,746.29,0,0.0,100.41,24.42,46.13,56.99,518.34
500769,2025-05-05,1069,Seller 1069,Bronze,East,Electronics,2,3152.4,3672.0,0.123,451.66,0,0.0,67.93,16.52,31.21,38.56,297.43
500770,2025-05-25,1003,Seller 1003,Platinum,East,Pet Supplies,2,1779.6,5182.2,0.1396,723.44,0,0.0,95.87,23.32,44.05,54.41,505.78
500771,2025-05-23,1044,Seller 1044,Silver,East,Pet Supplies,2,1948.1999999999998,3221.4,0.1228,395.59,0,0.0,59.6,14.5,27.38,33.82,260.29
500772,2025-05-01,1030,Seller 1030,Gold,South,Pet Supplies,3,1720.8,5577.6,0.1302,726.2,0,0.0,103.19,25.1,47.41,58.56,491.94
500773,2025-05-30,1062,Seller 1062,Bronze,West,Electronics,2,4519.8,5265.0,0.1288,678.13,0,0.0,97.4,23.69,44.75,55.28,457.0
