Sr No,Dt Transaction,Dt Product Launch,Retailer,Retailer Id,Country,State,City,Brand,Category,Product,Product Item Id,Sales Channel,Channel Type,Packaging Type,Packaging Category,Packaging Qty N Ml,Packaging Qty Ml,Order Qty,Mrp Unit Price,Cost Per Unit,Discount,Sales,COGS,Profit,Margin Percentage,Discount Impact on Profit,brand,category,product,product_item_id,retailer,retailer_id,country,state,city,dt_transaction,dt_product_launch,sales_channel,channel_type,packaging_type,packaging_category,packaging_qty_n_ml,packaging_qty_ml,order_qty,mrp_unit_price,cost_per_unit,margin_percentage,sales,profit,Year,annual revenue growth
1275,2024-11-25,2023-04-25,CampusStore,R3428,USA,NC,Raleigh,RiverMalt,Stout,RiverMalt Stout 16oz,P81340,E-commerce,Direct,Can,12-Pack,12,8520,1,7.17,4.5,0.0,7.17,4.5,2.67,37.24,0.0,RiverMalt,Stout,RiverMalt Stout 16oz,P81340,CampusStore,R3428,USA,NC,Raleigh,2024-11-25,2023-04-25,E-commerce,Direct,Can,12-Pack,12,8520,1,7.17,4.5,37.24,7.17,2.67,2024,-4.17
1276,2025-05-18,2023-07-06,QuickStop,R1779,Canada,GA,Atlanta,NorthStar,Sour,NorthStar Sour 12oz,P51424,Off-Premise,Direct,Bottle,12-Pack,12,8520,17,4.05,2.13,0.05,65.45,36.21,29.24,44.68,3.4,NorthStar,Sour,NorthStar Sour 12oz,P51424,QuickStop,R1779,Canada,GA,Atlanta,2025-05-18,2023-07-06,Off-Premise,Direct,Bottle,12-Pack,12,8520,17,4.05,2.13,44.68,65.45,29.24,2025,0.21
1277,2023-11-29,2023-11-08,CityLiquor,R8317,USA,NC,Charlotte,HopHouse,Pilsner,HopHouse Pilsner 24oz,P99785,On-Premise,Distributor,Can,12-Pack,12,4260,8,6.08,3.9,0.0,48.64,31.2,17.44,35.86,0.0,HopHouse,Pilsner,HopHouse Pilsner 24oz,P99785,CityLiquor,R8317,USA,NC,Charlotte,2023-11-29,2023-11-08,On-Premise,Distributor,Can,12-Pack,12,4260,8,6.08,3.9,35.86,48.64,17.44,2023,
1278,2025-10-17,2023-07-21,CampusStore,R6430,USA,NC,Raleigh,StonePeak,Sour,StonePeak Sour 16oz,P67828,Off-Premise,Direct,Can,12-Pack,12,5676,1,4.87,2.29,0.0,4.87,2.29,2.58,52.98,0.0,StonePeak,Sour,StonePeak Sour 16oz,P67828,CampusStore,R6430,USA,NC,Raleigh,2025-10-17,2023-07-21,Off-Premise,Direct,Can,12-Pack,12,5676,1,4.87,2.29,52.98,4.87,2.58,2025,0.21
1279,2023-10-27,2023-07-19,QuickStop,R5380,USA,VA,Norfolk,BrewCo,Sour,BrewCo Sour 16oz,P40944,Off-Premise,Distributor,Can,Single,1,473,9,7.11,3.91,0.0,63.99,35.19,28.8,45.01,0.0,BrewCo,Sour,BrewCo Sour 16oz,P40944,QuickStop,R5380,USA,VA,Norfolk,2023-10-27,2023-07-19,Off-Premise,Distributor,Can,Single,1,473,9,7.11,3.91,45.01,63.99,28.8,2023,
1280,2024-06-30,2023-03-25,CampusStore,R7802,USA,SC,Charleston,BrewCo,IPA,BrewCo IPA 16oz,P46431,Off-Premise,Distributor,Bottle,6-Pack,6,2130,14,4.32,2.49,0.1,54.46,34.86,19.6,35.99,6.02,BrewCo,IPA,BrewCo IPA 16oz,P46431,CampusStore,R7802,USA,SC,Charleston,2024-06-30,2023-03-25,Off-Premise,Distributor,Bottle,6-Pack,6,2130,14,4.32,2.49,35.99,54.46,19.6,2024,-4.17
1281,2024-01-10,2023-04-25,BottleKing,R4110,USA,SC,Charleston,RiverMalt,Pilsner,RiverMalt Pilsner 24oz,P78881,Off-Premise,Distributor,Can,Single,1,473,10,7.24,3.55,0.1,65.2,35.5,29.7,45.55,7.2,RiverMalt,Pilsner,RiverMalt Pilsner 24oz,P78881,BottleKing,R4110,USA,SC,Charleston,2024-01-10,2023-04-25,Off-Premise,Distributor,Can,Single,1,473,10,7.24,3.55,45.55,65.2,29.7,2024,-4.17
1282,2023-10-16,2023-10-29,CampusStore,R6890,USA,GA,Savannah,HopHouse,Stout,HopHouse Stout 12oz,P11927,On-Premise,Distributor,Can,12-Pack,12,4260,5,4.67,2.98,0.0,23.35,14.9,8.45,36.19,0.0,HopHouse,Stout,HopHouse Stout 12oz,P11927,CampusStore,R6890,USA,GA,Savannah,2023-10-16,2023-10-29,On-Premise,Distributor,Can,12-Pack,12,4260,5,4.67,2.98,36.19,23.35,8.45,2023,
1283,2023-08-10,2023-06-26,BottleKing,R5362,USA,SC,Charleston,HopHouse,Sour,HopHouse Sour 16oz,P48766,On-Premise,Distributor,Can,6-Pack,6,4260,15,6.0,2.92,0.0,90.0,43.8,46.2,51.33,0.0,HopHouse,Sour,HopHouse Sour 16oz,P48766,BottleKing,R5362,USA,SC,Charleston,2023-08-10,2023-06-26,On-Premise,Distributor,Can,6-Pack,6,4260,15,6.0,2.92,51.33,90.0,46.2,2023,
1284,2024-12-02,2023-04-06,MegaMart,R1318,USA,GA,Atlanta,StonePeak,Lager,StonePeak Lager 24oz,P59574,On-Premise,Direct,Can,12-Pack,12,4260,5,5.91,3.51,0.05,28.05,17.55,10.5,37.43,1.5,StonePeak,Lager,StonePeak Lager 24oz,P59574,MegaMart,R1318,USA,GA,Atlanta,2024-12-02,2023-04-06,On-Premise,Direct,Can,12-Pack,12,4260,5,5.91,3.51,37.43,28.05,10.5,2024,-4.17
1285,2025-09-15,2023-09-24,BottleKing,R6245,USA,NC,Greensboro,RiverMalt,Lager,RiverMalt Lager 16oz,P62868,On-Premise,Distributor,Can,Single,1,473,2,4.94,3.03,0.05,9.38,6.06,3.32,35.39,0.5,RiverMalt,Lager,RiverMalt Lager 16oz,P62868,BottleKing,R6245,USA,NC,Greensboro,2025-09-15,2023-09-24,On-Premise,Distributor,Can,Single,1,473,2,4.94,3.03,35.39,9.38,3.32,2025,0.21
1286,2024-09-23,2023-07-21,CityLiquor,R1850,USA,GA,Savannah,StonePeak,Sour,StonePeak Sour 16oz,P55172,Off-Premise,Direct,Can,Single,1,710,10,5.79,3.15,0.15,49.2,31.5,17.7,35.98,8.7,StonePeak,Sour,StonePeak Sour 16oz,P55172,CityLiquor,R1850,USA,GA,Savannah,2024-09-23,2023-07-21,Off-Premise,Direct,Can,Single,1,710,10,5.79,3.15,35.98,49.2,17.7,2024,-4.17
1287,2023-09-18,2023-01-02,MegaMart,R8136,USA,TN,Nashville,HopHouse,Sour,HopHouse Sour 24oz,P40750,E-commerce,Direct,Bottle,12-Pack,12,8520,3,5.35,3.39,0.1,14.43,10.17,4.26,29.52,1.62,HopHouse,Sour,HopHouse Sour 24oz,P40750,MegaMart,R8136,USA,TN,Nashville,2023-09-18,2023-01-02,E-commerce,Direct,Bottle,12-Pack,12,8520,3,5.35,3.39,29.52,14.43,4.26,2023,
1288,2023-01-17,2023-12-01,BottleKing,R6622,USA,SC,Charleston,NorthStar,Lager,NorthStar Lager 24oz,P81577,Off-Premise,Direct,Bottle,12-Pack,12,4260,14,6.72,3.15,0.05,89.32,44.1,45.22,50.63,4.76,NorthStar,Lager,NorthStar Lager 24oz,P81577,BottleKing,R6622,USA,SC,Charleston,2023-01-17,2023-12-01,Off-Premise,Direct,Bottle,12-Pack,12,4260,14,6.72,3.15,50.63,89.32,45.22,2023,
1289,2025-04-20,2024-01-20,BottleKing,R7967,USA,SC,Charleston,HopHouse,Pilsner,HopHouse Pilsner 12oz,P76317,Off-Premise,Distributor,Can,6-Pack,6,2130,1,6.57,4.15,0.0,6.57,4.15,2.42,36.83,0.0,HopHouse,Pilsner,HopHouse Pilsner 12oz,P76317,BottleKing,R7967,USA,SC,Charleston,2025-04-20,2024-01-20,Off-Premise,Distributor,Can,6-Pack,6,2130,1,6.57,4.15,36.83,6.57,2.42,2025,0.21
1290,2023-08-17,2024-01-10,CampusStore,R3929,USA,GA,Atlanta,NorthStar,IPA,NorthStar IPA 16oz,P65728,On-Premise,Direct,Can,12-Pack,12,5676,11,7.14,3.56,0.15,66.77,39.16,27.61,41.35,11.77,NorthStar,IPA,NorthStar IPA 16oz,P65728,CampusStore,R3929,USA,GA,Atlanta,2023-08-17,2024-01-10,On-Premise,Direct,Can,12-Pack,12,5676,11,7.14,3.56,41.35,66.77,27.61,2023,
1291,2024-05-10,2024-01-11,MegaMart,R6962,USA,FL,Miami,NorthStar,Stout,NorthStar Stout 24oz,P37033,On-Premise,Direct,Bottle,6-Pack,6,2838,10,5.72,3.31,0.1,51.5,33.1,18.4,35.73,5.7,NorthStar,Stout,NorthStar Stout 24oz,P37033,MegaMart,R6962,USA,FL,Miami,2024-05-10,2024-01-11,On-Premise,Direct,Bottle,6-Pack,6,2838,10,5.72,3.31,35.73,51.5,18.4,2024,-4.17
1292,2025-07-27,2023-06-21,QuickStop,R7389,USA,TN,Knoxville,BrewCo,Lager,BrewCo Lager 16oz,P30393,Off-Premise,Distributor,Can,12-Pack,12,4260,2,5.85,2.67,0.05,11.12,5.34,5.78,51.98,0.58,BrewCo,Lager,BrewCo Lager 16oz,P30393,QuickStop,R7389,USA,TN,Knoxville,2025-07-27,2023-06-21,Off-Premise,Distributor,Can,12-Pack,12,4260,2,5.85,2.67,51.98,11.12,5.78,2025,0.21
1293,2023-12-15,2023-06-28,MegaMart,R9258,USA,FL,Miami,BrewCo,IPA,BrewCo IPA 12oz,P99772,Off-Premise,Distributor,Bottle,12-Pack,12,5676,15,2.76,1.26,0.1,37.2,18.9,18.3,49.19,4.2,BrewCo,IPA,BrewCo IPA 12oz,P99772,MegaMart,R9258,USA,FL,Miami,2023-12-15,2023-06-28,Off-Premise,Distributor,Bottle,12-Pack,12,5676,15,2.76,1.26,49.19,37.2,18.3,2023,
1294,2024-08-31,2023-02-07,MegaMart,R2241,USA,SC,Charleston,NorthStar,Lager,NorthStar Lager 16oz,P53807,Off-Premise,Distributor,Can,12-Pack,12,5676,11,5.21,3.36,0.0,57.31,36.96,20.35,35.51,0.0,NorthStar,Lager,NorthStar Lager 16oz,P53807,MegaMart,R2241,USA,SC,Charleston,2024-08-31,2023-02-07,Off-Premise,Distributor,Can,12-Pack,12,5676,11,5.21,3.36,35.51,57.31,20.35,2024,-4.17
1295,2024-04-20,2023-11-08,BottleKing,R2097,USA,SC,Charleston,HopHouse,Pilsner,HopHouse Pilsner 24oz,P95155,E-commerce,Direct,Can,6-Pack,6,4260,6,5.58,3.43,0.0,33.48,20.58,12.9,38.53,0.0,HopHouse,Pilsner,HopHouse Pilsner 24oz,P95155,BottleKing,R2097,USA,SC,Charleston,2024-04-20,2023-11-08,E-commerce,Direct,Can,6-Pack,6,4260,6,5.58,3.43,38.53,33.48,12.9,2024,-4.17
1296,2023-06-03,2023-12-19,MegaMart,R6639,USA,SC,Charleston,BrewCo,Pilsner,BrewCo Pilsner 16oz,P76480,E-commerce,Direct,Can,Single,1,710,5,7.37,4.61,0.05,35.0,23.05,11.95,34.14,1.85,BrewCo,Pilsner,BrewCo Pilsner 16oz,P76480,MegaMart,R6639,USA,SC,Charleston,2023-06-03,2023-12-19,E-commerce,Direct,Can,Single,1,710,5,7.37,4.61,34.14,35.0,11.95,2023,
1297,2024-07-16,2023-09-30,CampusStore,R9940,USA,NC,Raleigh,HopHouse,Stout,HopHouse Stout 16oz,P11198,Off-Premise,Direct,Can,12-Pack,12,4260,9,5.26,2.8,0.0,47.34,25.2,22.14,46.77,0.0,HopHouse,Stout,HopHouse Stout 16oz,P11198,CampusStore,R9940,USA,NC,Raleigh,2024-07-16,2023-09-30,Off-Premise,Direct,Can,12-Pack,12,4260,9,5.26,2.8,46.77,47.34,22.14,2024,-4.17
1298,2025-01-21,2023-11-23,BottleKing,R4360,USA,VA,Norfolk,StonePeak,Lager,StonePeak Lager 12oz,P99407,E-commerce,Distributor,Bottle,Single,1,355,14,5.98,3.04,0.1,75.32,42.56,32.76,43.49,8.4,StonePeak,Lager,StonePeak Lager 12oz,P99407,BottleKing,R4360,USA,VA,Norfolk,2025-01-21,2023-11-23,E-commerce,Distributor,Bottle,Single,1,355,14,5.98,3.04,43.49,75.32,32.76,2025,0.21
1299,2023-04-16,2023-01-18,BottleKing,R1151,USA,TN,Knoxville,NorthStar,Sour,NorthStar Sour 16oz,P89431,Off-Premise,Distributor,Bottle,24-Pack,24,11352,4,4.87,2.6,0.2,15.6,10.4,5.2,33.33,3.88,NorthStar,Sour,NorthStar Sour 16oz,P89431,BottleKing,R1151,USA,TN,Knoxville,2023-04-16,2023-01-18,Off-Premise,Distributor,Bottle,24-Pack,24,11352,4,4.87,2.6,33.33,15.6,5.2,2023,
1300,2024-08-20,2024-01-31,CampusStore,R5713,USA,FL,Tampa,NorthStar,Pilsner,NorthStar Pilsner 24oz,P82299,E-commerce,Direct,Bottle,12-Pack,12,8520,14,6.27,2.96,0.15,74.62,41.44,33.18,44.47,13.16,NorthStar,Pilsner,NorthStar Pilsner 24oz,P82299,CampusStore,R5713,USA,FL,Tampa,2024-08-20,2024-01-31,E-commerce,Direct,Bottle,12-Pack,12,8520,14,6.27,2.96,44.47,74.62,33.18,2024,-4.17
1301,2025-01-05,2023-01-18,MegaMart,R4922,USA,NC,Raleigh,NorthStar,Sour,NorthStar Sour 16oz,P91159,E-commerce,Direct,Can,6-Pack,6,4260,4,6.18,3.49,0.1,22.24,13.96,8.28,37.23,2.48,NorthStar,Sour,NorthStar Sour 16oz,P91159,MegaMart,R4922,USA,NC,Raleigh,2025-01-05,2023-01-18,E-commerce,Direct,Can,6-Pack,6,4260,4,6.18,3.49,37.23,22.24,8.28,2025,0.21
1302,2025-07-04,2024-02-01,CityLiquor,R9208,USA,GA,Savannah,HopHouse,IPA,HopHouse IPA 12oz,P96169,On-Premise,Distributor,Can,24-Pack,24,8520,13,5.75,3.54,0.1,67.34,46.02,21.32,31.66,7.41,HopHouse,IPA,HopHouse IPA 12oz,P96169,CityLiquor,R9208,USA,GA,Savannah,2025-07-04,2024-02-01,On-Premise,Distributor,Can,24-Pack,24,8520,13,5.75,3.54,31.66,67.34,21.32,2025,0.21
1303,2025-03-05,2023-09-23,MegaMart,R8783,USA,TN,Knoxville,BrewCo,Pilsner,BrewCo Pilsner 12oz,P96682,Off-Premise,Direct,Can,12-Pack,12,4260,16,2.77,1.59,0.0,44.32,25.44,18.88,42.6,0.0,BrewCo,Pilsner,BrewCo Pilsner 12oz,P96682,MegaMart,R8783,USA,TN,Knoxville,2025-03-05,2023-09-23,Off-Premise,Direct,Can,12-Pack,12,4260,16,2.77,1.59,42.6,44.32,18.88,2025,0.21
1304,2025-10-25,2023-03-25,CityLiquor,R9751,USA,NC,Raleigh,BrewCo,IPA,BrewCo IPA 16oz,P59684,On-Premise,Distributor,Bottle,Single,1,710,4,5.62,3.23,0.15,19.12,12.92,6.2,32.43,3.36,BrewCo,IPA,BrewCo IPA 16oz,P59684,CityLiquor,R9751,USA,NC,Raleigh,2025-10-25,2023-03-25,On-Premise,Distributor,Bottle,Single,1,710,4,5.62,3.23,32.43,19.12,6.2,2025,0.21
1305,2024-07-27,2023-07-26,MegaMart,R9109,USA,NC,Raleigh,HopHouse,Lager,HopHouse Lager 12oz,P43024,Off-Premise,Direct,Can,12-Pack,12,5676,17,4.93,2.76,0.05,79.56,46.92,32.64,41.03,4.25,HopHouse,Lager,HopHouse Lager 12oz,P43024,MegaMart,R9109,USA,NC,Raleigh,2024-07-27,2023-07-26,Off-Premise,Direct,Can,12-Pack,12,5676,17,4.93,2.76,41.03,79.56,32.64,2024,-4.17
1306,2025-10-04,2024-01-08,CityLiquor,R2847,USA,TN,Knoxville,RiverMalt,IPA,RiverMalt IPA 12oz,P73956,Off-Premise,Direct,Can,6-Pack,6,2838,6,4.9,3.0,0.1,26.46,18.0,8.46,31.97,2.94,RiverMalt,IPA,RiverMalt IPA 12oz,P73956,CityLiquor,R2847,USA,TN,Knoxville,2025-10-04,2024-01-08,Off-Premise,Direct,Can,6-Pack,6,2838,6,4.9,3.0,31.97,26.46,8.46,2025,0.21
1307,2025-10-01,2023-07-21,CityLiquor,R4107,USA,SC,Columbia,StonePeak,Sour,StonePeak Sour 16oz,P62860,On-Premise,Direct,Bottle,12-Pack,12,8520,11,5.27,2.39,0.0,57.97,26.29,31.68,54.65,0.0,StonePeak,Sour,StonePeak Sour 16oz,P62860,CityLiquor,R4107,USA,SC,Columbia,2025-10-01,2023-07-21,On-Premise,Direct,Bottle,12-Pack,12,8520,11,5.27,2.39,54.65,57.97,31.68,2025,0.21
1308,2024-01-04,2023-01-04,BottleKing,R1017,USA,SC,Charleston,StonePeak,IPA,StonePeak IPA 24oz,P33860,E-commerce,Distributor,Can,24-Pack,24,8520,6,3.27,1.96,0.1,17.64,11.76,5.88,33.33,1.98,StonePeak,IPA,StonePeak IPA 24oz,P33860,BottleKing,R1017,USA,SC,Charleston,2024-01-04,2023-01-04,E-commerce,Distributor,Can,24-Pack,24,8520,6,3.27,1.96,33.33,17.64,5.88,2024,-4.17
1309,2024-10-12,2024-02-02,BottleKing,R6613,USA,TN,Nashville,BrewCo,Pilsner,BrewCo Pilsner 24oz,P25318,On-Premise,Direct,Can,24-Pack,24,11352,3,6.95,4.19,0.1,18.78,12.57,6.21,33.07,2.07,BrewCo,Pilsner,BrewCo Pilsner 24oz,P25318,BottleKing,R6613,USA,TN,Nashville,2024-10-12,2024-02-02,On-Premise,Direct,Can,24-Pack,24,11352,3,6.95,4.19,33.07,18.78,6.21,2024,-4.17
1310,2025-07-21,2023-09-03,CityLiquor,R2792,USA,NC,Greensboro,NorthStar,Stout,NorthStar Stout 12oz,P47838,E-commerce,Distributor,Can,6-Pack,6,2130,8,4.54,2.35,0.2,29.04,18.8,10.24,35.26,7.28,NorthStar,Stout,NorthStar Stout 12oz,P47838,CityLiquor,R2792,USA,NC,Greensboro,2025-07-21,2023-09-03,E-commerce,Distributor,Can,6-Pack,6,2130,8,4.54,2.35,35.26,29.04,10.24,2025,0.21
1311,2025-05-18,2023-07-26,BottleKing,R5045,USA,SC,Columbia,RiverMalt,Stout,RiverMalt Stout 24oz,P18076,On-Premise,Distributor,Can,12-Pack,12,5676,10,4.85,2.5,0.15,41.2,25.0,16.2,39.32,7.3,RiverMalt,Stout,RiverMalt Stout 24oz,P18076,BottleKing,R5045,USA,SC,Columbia,2025-05-18,2023-07-26,On-Premise,Distributor,Can,12-Pack,12,5676,10,4.85,2.5,39.32,41.2,16.2,2025,0.21
1312,2024-12-16,2024-01-10,BottleKing,R6901,USA,FL,Miami,NorthStar,IPA,NorthStar IPA 16oz,P45451,E-commerce,Direct,Can,6-Pack,6,4260,4,5.75,2.94,0.15,19.56,11.76,7.8,39.88,3.44,NorthStar,IPA,NorthStar IPA 16oz,P45451,BottleKing,R6901,USA,FL,Miami,2024-12-16,2024-01-10,E-commerce,Direct,Can,6-Pack,6,4260,4,5.75,2.94,39.88,19.56,7.8,2024,-4.17
1313,2023-08-21,2023-07-19,CityLiquor,R4080,USA,SC,Columbia,BrewCo,Sour,BrewCo Sour 16oz,P31717,On-Premise,Distributor,Can,12-Pack,12,4260,6,4.63,2.78,0.0,27.78,16.68,11.1,39.96,0.0,BrewCo,Sour,BrewCo Sour 16oz,P31717,CityLiquor,R4080,USA,SC,Columbia,2023-08-21,2023-07-19,On-Premise,Distributor,Can,12-Pack,12,4260,6,4.63,2.78,39.96,27.78,11.1,2023,
1314,2025-11-17,2023-12-09,CityLiquor,R1136,USA,VA,Norfolk,HopHouse,IPA,HopHouse IPA 16oz,P17378,E-commerce,Distributor,Bottle,12-Pack,12,8520,10,5.6,3.01,0.0,56.0,30.1,25.9,46.25,0.0,HopHouse,IPA,HopHouse IPA 16oz,P17378,CityLiquor,R1136,USA,VA,Norfolk,2025-11-17,2023-12-09,E-commerce,Distributor,Bottle,12-Pack,12,8520,10,5.6,3.01,46.25,56.0,25.9,2025,0.21
1315,2025-12-25,2023-11-08,QuickStop,R4558,Canada,FL,Miami,HopHouse,Pilsner,HopHouse Pilsner 24oz,P66990,E-commerce,Distributor,Bottle,24-Pack,24,17040,4,5.31,3.15,0.1,19.12,12.6,6.52,34.1,2.12,HopHouse,Pilsner,HopHouse Pilsner 24oz,P66990,QuickStop,R4558,Canada,FL,Miami,2025-12-25,2023-11-08,E-commerce,Distributor,Bottle,24-Pack,24,17040,4,5.31,3.15,34.1,19.12,6.52,2025,0.21
1316,2023-01-08,2023-06-28,BottleKing,R5852,Canada,FL,Orlando,BrewCo,IPA,BrewCo IPA 12oz,P99657,E-commerce,Direct,Can,12-Pack,12,8520,17,6.11,3.55,0.0,103.87,60.35,43.52,41.9,0.0,BrewCo,IPA,BrewCo IPA 12oz,P99657,BottleKing,R5852,Canada,FL,Orlando,2023-01-08,2023-06-28,E-commerce,Direct,Can,12-Pack,12,8520,17,6.11,3.55,41.9,103.87,43.52,2023,
1317,2025-04-19,2023-06-28,MegaMart,R8153,USA,GA,Savannah,BrewCo,IPA,BrewCo IPA 12oz,P31842,E-commerce,Distributor,Bottle,6-Pack,6,4260,1,6.6,3.63,0.2,5.28,3.63,1.65,31.25,1.32,BrewCo,IPA,BrewCo IPA 12oz,P31842,MegaMart,R8153,USA,GA,Savannah,2025-04-19,2023-06-28,E-commerce,Distributor,Bottle,6-Pack,6,4260,1,6.6,3.63,31.25,5.28,1.65,2025,0.21
1318,2025-12-21,2023-04-29,MegaMart,R2365,USA,NC,Charlotte,BrewCo,Sour,BrewCo Sour 24oz,P12738,On-Premise,Distributor,Can,6-Pack,6,2838,12,6.9,3.64,0.0,82.8,43.68,39.12,47.25,0.0,BrewCo,Sour,BrewCo Sour 24oz,P12738,MegaMart,R2365,USA,NC,Charlotte,2025-12-21,2023-04-29,On-Premise,Distributor,Can,6-Pack,6,2838,12,6.9,3.64,47.25,82.8,39.12,2025,0.21
1319,2024-11-26,2024-01-20,CityLiquor,R8191,USA,GA,Savannah,HopHouse,Pilsner,HopHouse Pilsner 12oz,P12169,Off-Premise,Distributor,Can,6-Pack,6,4260,1,5.06,2.33,0.0,5.06,2.33,2.73,53.95,0.0,HopHouse,Pilsner,HopHouse Pilsner 12oz,P12169,CityLiquor,R8191,USA,GA,Savannah,2024-11-26,2024-01-20,Off-Premise,Distributor,Can,6-Pack,6,4260,1,5.06,2.33,53.95,5.06,2.73,2024,-4.17
1320,2024-02-25,2023-06-26,CampusStore,R5164,USA,VA,Norfolk,HopHouse,Sour,HopHouse Sour 16oz,P28872,Off-Premise,Distributor,Can,12-Pack,12,5676,9,5.51,2.6,0.0,49.59,23.4,26.19,52.81,0.0,HopHouse,Sour,HopHouse Sour 16oz,P28872,CampusStore,R5164,USA,VA,Norfolk,2024-02-25,2023-06-26,Off-Premise,Distributor,Can,12-Pack,12,5676,9,5.51,2.6,52.81,49.59,26.19,2024,-4.17
1321,2025-08-02,2023-12-19,MegaMart,R1206,USA,FL,Tampa,BrewCo,Pilsner,BrewCo Pilsner 16oz,P75066,Off-Premise,Distributor,Can,6-Pack,6,4260,14,5.57,2.89,0.05,74.06,40.46,33.6,45.37,3.92,BrewCo,Pilsner,BrewCo Pilsner 16oz,P75066,MegaMart,R1206,USA,FL,Tampa,2025-08-02,2023-12-19,Off-Premise,Distributor,Can,6-Pack,6,4260,14,5.57,2.89,45.37,74.06,33.6,2025,0.21
1322,2025-10-11,2023-08-20,MegaMart,R8605,USA,GA,Atlanta,BrewCo,Lager,BrewCo Lager 12oz,P99847,On-Premise,Distributor,Can,24-Pack,24,11352,16,5.21,2.47,0.15,70.88,39.52,31.36,44.24,12.48,BrewCo,Lager,BrewCo Lager 12oz,P99847,MegaMart,R8605,USA,GA,Atlanta,2025-10-11,2023-08-20,On-Premise,Distributor,Can,24-Pack,24,11352,16,5.21,2.47,44.24,70.88,31.36,2025,0.21
1323,2025-05-29,2023-07-26,QuickStop,R8482,USA,FL,Orlando,RiverMalt,Stout,RiverMalt Stout 24oz,P16193,Off-Premise,Direct,Can,24-Pack,24,8520,6,3.49,2.07,0.0,20.94,12.42,8.52,40.69,0.0,RiverMalt,Stout,RiverMalt Stout 24oz,P16193,QuickStop,R8482,USA,FL,Orlando,2025-05-29,2023-07-26,Off-Premise,Direct,Can,24-Pack,24,8520,6,3.49,2.07,40.69,20.94,8.52,2025,0.21
1324,2023-10-13,2024-03-04,CampusStore,R6735,USA,NC,Greensboro,StonePeak,Stout,StonePeak Stout 16oz,P96437,Off-Premise,Direct,Can,6-Pack,6,2130,7,5.78,2.64,0.05,38.43,18.48,19.95,51.91,2.03,StonePeak,Stout,StonePeak Stout 16oz,P96437,CampusStore,R6735,USA,NC,Greensboro,2023-10-13,2024-03-04,Off-Premise,Direct,Can,6-Pack,6,2130,7,5.78,2.64,51.91,38.43,19.95,2023,
1325,2024-05-29,2023-01-30,MegaMart,R4589,USA,NC,Raleigh,StonePeak,Lager,StonePeak Lager 16oz,P56656,On-Premise,Distributor,Can,6-Pack,6,4260,7,5.91,3.23,0.05,39.27,22.61,16.66,42.42,2.1,StonePeak,Lager,StonePeak Lager 16oz,P56656,MegaMart,R4589,USA,NC,Raleigh,2024-05-29,2023-01-30,On-Premise,Distributor,Can,6-Pack,6,4260,7,5.91,3.23,42.42,39.27,16.66,2024,-4.17
1326,2023-12-05,2023-06-26,CampusStore,R5779,USA,GA,Savannah,HopHouse,Sour,HopHouse Sour 16oz,P76796,On-Premise,Distributor,Can,Single,1,710,12,4.8,2.64,0.0,57.6,31.68,25.92,45.0,0.0,HopHouse,Sour,HopHouse Sour 16oz,P76796,CampusStore,R5779,USA,GA,Savannah,2023-12-05,2023-06-26,On-Premise,Distributor,Can,Single,1,710,12,4.8,2.64,45.0,57.6,25.92,2023,
1327,2023-02-07,2023-01-18,CityLiquor,R6834,Canada,VA,Richmond,NorthStar,IPA,NorthStar IPA 24oz,P13175,Off-Premise,Distributor,Bottle,6-Pack,6,2130,15,6.13,3.18,0.0,91.95,47.7,44.25,48.12,0.0,NorthStar,IPA,NorthStar IPA 24oz,P13175,CityLiquor,R6834,Canada,VA,Richmond,2023-02-07,2023-01-18,Off-Premise,Distributor,Bottle,6-Pack,6,2130,15,6.13,3.18,48.12,91.95,44.25,2023,
1328,2024-09-09,2023-04-12,CampusStore,R1800,USA,NC,Greensboro,HopHouse,Pilsner,HopHouse Pilsner 16oz,P46132,Off-Premise,Distributor,Can,6-Pack,6,4260,8,5.76,3.55,0.0,46.08,28.4,17.68,38.37,0.0,HopHouse,Pilsner,HopHouse Pilsner 16oz,P46132,CampusStore,R1800,USA,NC,Greensboro,2024-09-09,2023-04-12,Off-Premise,Distributor,Can,6-Pack,6,4260,8,5.76,3.55,38.37,46.08,17.68,2024,-4.17
1329,2025-03-18,2023-04-25,MegaMart,R5590,USA,VA,Norfolk,RiverMalt,Stout,RiverMalt Stout 16oz,P54381,Off-Premise,Distributor,Bottle,6-Pack,6,2130,10,3.25,1.79,0.1,29.2,17.9,11.3,38.7,3.3,RiverMalt,Stout,RiverMalt Stout 16oz,P54381,MegaMart,R5590,USA,VA,Norfolk,2025-03-18,2023-04-25,Off-Premise,Distributor,Bottle,6-Pack,6,2130,10,3.25,1.79,38.7,29.2,11.3,2025,0.21
1330,2023-05-16,2023-10-29,CampusStore,R6856,USA,GA,Atlanta,HopHouse,Stout,HopHouse Stout 12oz,P78294,Off-Premise,Direct,Can,6-Pack,6,2130,17,6.43,2.9,0.0,109.31,49.3,60.01,54.9,0.0,HopHouse,Stout,HopHouse Stout 12oz,P78294,CampusStore,R6856,USA,GA,Atlanta,2023-05-16,2023-10-29,Off-Premise,Direct,Can,6-Pack,6,2130,17,6.43,2.9,54.9,109.31,60.01,2023,
