OrderID,OrderDate,CustomerID,SellerID,ProductID,UnitsSold,UnitSalePrice,GMV,MarketplaceRevenue,OrderStatus
O0023123,2024-04-22,C00105,S0082,P00118,3,47.59,142.77,11.42,Completed
O0023124,2023-05-06,C00092,S0056,P00092,2,27.01,54.02,4.05,Completed
O0023125,2024-08-08,C00258,S0091,P00015,1,5.86,5.86,0.47,Cancelled
O0023126,2023-02-05,C00777,S0127,P00267,2,57.43,114.86,9.19,Completed
O0023127,2024-03-11,C00059,S0014,P00050,3,26.88,80.64,6.45,Completed
O0023128,2025-02-23,C00557,S0052,P00165,2,23.36,46.72,3.5,Returned
O0023129,2023-12-21,C00298,S0101,P00168,4,47.89,191.56,14.37,Completed
O0023130,2025-09-11,C00696,S0064,P00267,1,58.2,58.2,4.66,Completed
O0023131,2025-08-26,C00602,S0063,P00204,1,23.5,23.5,1.88,Completed
O0023132,2025-09-24,C00252,S0064,P00038,4,13.34,53.36,4.27,Completed
O0023133,2023-07-03,C00468,S0041,P00310,3,14.78,44.34,3.55,Completed
O0023134,2023-07-30,C00083,S0043,P00046,1,63.3,63.3,5.06,Completed
O0023135,2024-05-20,C00086,S0153,P00269,2,39.18,78.36,6.27,Completed
O0023136,2024-03-14,C00743,S0022,P00211,3,25.45,76.35,6.11,Completed
O0023137,2023-10-26,C00671,S0120,P00126,3,9.71,29.13,2.18,Completed
O0023138,2023-09-02,C00401,S0099,P00097,4,25.72,102.88,8.23,Completed
O0023139,2024-09-26,C00165,S0045,P00199,1,51.17,51.17,4.09,Completed
O0023140,2025-10-15,C00192,S0064,P00312,1,72.68,72.68,5.81,Completed
O0023141,2023-07-21,C00081,S0158,P00079,2,26.88,53.76,4.3,Completed
O0023142,2025-01-02,C00449,S0020,P00268,6,23.94,143.64,10.77,Completed
O0023143,2023-11-05,C00871,S0127,P00284,2,34.73,69.46,5.56,Completed
O0023144,2023-10-31,C00898,S0013,P00038,3,14.06,42.18,3.16,Completed
O0023145,2025-04-07,C00600,S0157,P00276,3,10.42,31.26,2.34,Completed
O0023146,2023-01-12,C00011,S0104,P00164,3,45.96,137.88,11.03,Completed
O0023147,2024-11-19,C00439,S0133,P00038,1,16.19,16.19,1.3,Completed
O0023148,2025-06-06,C00311,S0120,P00223,2,32.65,65.3,4.9,Completed
O0023149,2023-09-18,C00172,S0078,P00005,2,39.42,78.84,5.91,Completed
O0023150,2023-10-23,C00179,S0086,P00154,5,7.56,37.8,3.02,Completed
O0023151,2023-02-08,C00052,S0139,P00289,1,31.21,31.21,2.5,Completed
O0023152,2025-02-09,C00376,S0129,P00119,3,8.76,26.28,2.1,Completed
O0023153,2025-06-09,C00650,S0115,P00273,3,16.58,49.74,3.73,Completed
O0023154,2025-05-07,C00059,S0132,P00319,2,19.7,39.4,2.95,Completed
O0023155,2024-01-01,C00099,S0025,P00027,5,61.35,306.75,24.54,Completed
O0023156,2023-12-30,C00467,S0013,P00148,1,20.1,20.1,1.51,Completed
O0023157,2023-11-07,C00462,S0098,P00174,3,53.05,159.15,11.94,Completed
O0023158,2025-11-10,C00739,S0036,P00021,2,43.47,86.94,6.96,Completed
O0023159,2025-12-12,C00240,S0024,P00168,3,49.71,149.13,11.93,Completed
O0023160,2023-06-28,C00418,S0055,P00192,2,41.63,83.26,6.24,Completed
O0023161,2024-07-09,C00149,S0090,P00219,1,68.04,68.04,5.44,Completed
O0023162,2023-04-04,C00314,S0144,P00301,4,23.94,95.76,7.66,Completed
O0023163,2023-05-01,C00850,S0006,P00027,3,59.77,179.31,13.45,Completed
O0023164,2025-07-24,C00324,S0107,P00013,2,54.66,109.32,8.2,Completed
O0023165,2023-03-07,C00499,S0087,P00145,1,34.08,34.08,2.56,Completed
O0023166,2025-03-09,C00097,S0004,P00021,4,37.63,150.52,11.29,Completed
O0023167,2025-02-12,C00238,S0131,P00307,2,12.31,24.62,1.85,Completed
O0023168,2024-02-10,C00491,S0143,P00240,4,37.22,148.88,11.17,Completed
O0023169,2023-05-04,C00281,S0133,P00091,1,18.97,18.97,1.52,Completed
O0023170,2024-03-23,C00716,S0040,P00223,2,32.57,65.14,5.21,Completed
O0023171,2025-07-29,C00728,S0083,P00247,2,54.87,109.74,8.23,Returned
O0023172,2025-07-20,C00694,S0036,P00185,2,25.61,51.22,4.1,Completed
O0023173,2023-11-05,C00144,S0061,P00195,2,24.12,48.24,3.86,Completed
O0023174,2023-07-27,C00835,S0105,P00304,2,31.66,63.32,5.07,Cancelled
O0023175,2025-11-21,C00380,S0074,P00019,3,7.22,21.66,1.73,Completed
O0023176,2024-07-13,C00785,S0053,P00318,3,48.37,145.11,11.61,Completed
O0023177,2025-02-06,C00445,S0040,P00157,6,27.69,166.14,13.29,Completed
O0023178,2025-02-26,C00164,S0135,P00008,1,46.63,46.63,3.73,Completed
O0023179,2023-03-31,C00612,S0006,P00282,3,42.69,128.07,9.61,Completed
O0023180,2024-05-28,C00170,S0082,P00138,2,21.26,42.52,3.4,Completed
O0023181,2023-11-09,C00270,S0031,P00111,2,55.84,111.68,8.93,Completed
O0023182,2023-12-29,C00275,S0052,P00205,2,56.91,113.82,8.54,Completed
O0023183,2024-01-24,C00237,S0001,P00233,4,4.73,18.92,1.42,Completed
O0023184,2024-11-01,C00276,S0132,P00262,1,43.56,43.56,3.27,Completed
O0023185,2023-08-15,C00178,S0157,P00119,3,9.6,28.8,2.16,Completed
O0023186,2025-08-27,C00759,S0040,P00316,1,20.1,20.1,1.61,Returned
O0023187,2024-02-02,C00168,S0096,P00035,1,6.46,6.46,0.48,Completed
O0023188,2024-04-19,C00080,S0106,P00297,3,45.39,136.17,10.89,Completed
O0023189,2023-01-03,C00670,S0084,P00155,3,41.19,123.57,9.89,Completed
O0023190,2023-01-02,C00495,S0120,P00084,4,30.48,121.92,9.14,Completed
O0023191,2023-10-01,C00126,S0098,P00072,1,43.74,43.74,3.28,Completed
O0023192,2024-05-02,C00252,S0109,P00275,4,39.42,157.68,12.61,Completed
O0023193,2025-11-16,C00443,S0044,P00095,1,38.42,38.42,2.88,Completed
O0023194,2025-10-12,C00402,S0008,P00140,1,44.01,44.01,3.3,Completed
O0023195,2025-12-04,C00474,S0061,P00279,3,7.68,23.04,1.84,Completed
O0023196,2025-07-17,C00639,S0033,P00005,1,42.87,42.87,3.43,Completed
O0023197,2024-03-28,C00403,S0051,P00252,4,55.66,222.64,17.81,Completed
O0023198,2024-02-19,C00567,S0125,P00198,5,14.38,71.9,5.75,Completed
O0023199,2025-09-01,C00498,S0053,P00094,2,32.95,65.9,5.27,Completed
O0023200,2024-11-16,C00205,S0057,P00003,4,26.94,107.76,8.62,Completed
O0023201,2024-08-31,C00407,S0065,P00124,4,29.14,116.56,9.32,Completed
O0023202,2025-08-23,C00688,S0105,P00248,2,25.88,51.76,4.14,Completed
O0023203,2023-05-24,C00676,S0148,P00037,1,22.12,22.12,1.77,Completed
O0023204,2024-09-18,C00785,S0036,P00152,2,47.85,95.7,7.66,Completed
O0023205,2023-11-27,C00172,S0099,P00038,3,15.74,47.22,3.78,Completed
O0023206,2024-07-06,C00264,S0038,P00129,3,50.04,150.12,12.01,Completed
O0023207,2024-05-04,C00390,S0039,P00138,4,22.41,89.64,7.17,Completed
O0023208,2025-12-20,C00720,S0090,P00254,4,65.5,262.0,20.96,Completed
O0023209,2024-04-27,C00740,S0088,P00128,4,57.43,229.72,18.38,Completed
O0023210,2025-11-01,C00591,S0133,P00107,1,51.22,51.22,4.1,Completed
O0023211,2024-07-12,C00047,S0094,P00145,3,36.39,109.17,8.73,Completed
O0023212,2024-05-25,C00706,S0058,P00229,3,45.62,136.86,10.95,Completed
O0023213,2024-12-13,C00559,S0003,P00224,3,52.99,158.97,12.72,Completed
O0023214,2023-12-20,C00746,S0039,P00202,3,42.08,126.24,10.1,Completed
O0023215,2024-09-25,C00023,S0149,P00076,2,44.23,88.46,7.08,Completed
O0023216,2024-12-07,C00550,S0051,P00226,1,27.17,27.17,2.17,Completed
O0023217,2025-07-29,C00142,S0118,P00184,5,39.44,197.2,15.78,Completed
O0023218,2024-03-02,C00420,S0065,P00271,4,19.75,79.0,6.32,Completed
O0023219,2025-08-26,C00539,S0123,P00108,2,20.14,40.28,3.22,Completed
O0023220,2024-02-26,C00687,S0006,P00095,3,31.17,93.51,7.01,Completed
O0023221,2023-01-24,C00019,S0156,P00218,1,37.92,37.92,3.03,Completed
O0023222,2025-08-03,C00178,S0006,P00052,3,22.67,68.01,5.1,Completed
O0023223,2025-12-10,C00814,S0042,P00039,1,65.36,65.36,4.9,Completed
O0023224,2024-09-26,C00377,S0092,P00184,3,34.32,102.96,8.24,Completed
O0023225,2025-08-07,C00891,S0045,P00094,4,33.86,135.44,10.84,Completed
O0023226,2024-05-13,C00441,S0102,P00191,5,48.48,242.4,19.39,Completed
O0023227,2024-01-02,C00579,S0134,P00081,3,42.77,128.31,10.26,Completed
O0023228,2024-09-10,C00249,S0023,P00064,2,50.24,100.48,7.54,Completed
O0023229,2025-06-05,C00342,S0069,P00062,4,14.7,58.8,4.7,Completed
O0023230,2024-04-30,C00525,S0058,P00251,2,8.62,17.24,1.38,Completed
O0023231,2025-02-16,C00285,S0123,P00290,5,36.48,182.4,14.59,Completed
O0023232,2025-02-12,C00586,S0121,P00319,2,19.61,39.22,3.14,Completed
O0023233,2025-09-18,C00384,S0147,P00259,3,12.55,37.65,2.82,Completed
O0023234,2024-08-24,C00014,S0035,P00242,1,41.2,41.2,3.3,Completed
O0023235,2023-03-12,C00621,S0028,P00192,3,33.27,99.81,7.98,Completed
O0023236,2025-01-16,C00097,S0024,P00264,1,73.08,73.08,5.85,Completed
O0023237,2023-07-01,C00519,S0103,P00215,5,33.94,169.7,13.58,Completed
O0023238,2023-04-15,C00288,S0115,P00288,4,30.96,123.84,9.29,Completed
O0023239,2025-02-11,C00715,S0111,P00065,2,55.45,110.9,8.87,Completed
O0023240,2024-04-12,C00451,S0091,P00294,3,12.12,36.36,2.91,Completed
O0023241,2024-02-14,C00014,S0133,P00293,2,42.71,85.42,6.83,Completed
O0023242,2025-05-18,C00046,S0109,P00098,3,25.95,77.85,6.23,Completed
O0023243,2025-04-03,C00571,S0133,P00139,3,16.0,48.0,3.84,Completed
O0023244,2023-05-27,C00177,S0112,P00271,3,18.5,55.5,4.44,Completed
O0023245,2025-12-08,C00784,S0088,P00228,1,43.22,43.22,3.46,Completed
O0023246,2023-04-02,C00364,S0086,P00072,5,43.48,217.4,17.39,Completed
O0023247,2023-09-14,C00127,S0143,P00163,4,53.67,214.68,16.1,Completed
O0023248,2025-06-26,C00017,S0088,P00178,5,65.34,326.7,26.14,Completed
O0023249,2023-02-17,C00295,S0075,P00005,3,40.55,121.65,9.12,Completed
O0023250,2024-06-12,C00105,S0055,P00277,3,48.06,144.18,10.81,Completed
O0023251,2024-08-27,C00745,S0063,P00046,1,53.98,53.98,4.32,Completed
O0023252,2025-06-28,C00273,S0141,P00139,4,17.35,69.4,5.2,Completed
O0023253,2025-04-05,C00511,S0079,P00065,3,51.25,153.75,12.3,Completed
O0023254,2025-07-12,C00530,S0153,P00027,2,70.1,140.2,11.22,Completed
O0023255,2025-08-19,C00054,S0039,P00122,3,21.08,63.24,5.06,Completed
O0023256,2024-12-18,C00802,S0076,P00035,1,8.6,8.6,0.64,Completed
O0023257,2024-12-06,C00660,S0115,P00292,2,7.04,14.08,1.06,Completed
O0023258,2025-12-04,C00298,S0132,P00219,4,81.03,324.12,24.31,Completed
O0023259,2023-05-19,C00834,S0020,P00029,3,50.01,150.03,11.25,Completed
O0023260,2025-02-02,C00584,S0038,P00123,3,55.91,167.73,13.42,Completed
O0023261,2023-06-12,C00183,S0049,P00161,1,42.87,42.87,3.22,Completed
O0023262,2024-10-13,C00628,S0157,P00157,4,26.66,106.64,8.0,Completed
O0023263,2024-07-13,C00404,S0055,P00102,5,52.17,260.85,19.56,Returned
O0023264,2024-05-22,C00043,S0146,P00058,2,40.6,81.2,6.5,Completed
O0023265,2023-05-25,C00263,S0085,P00068,4,33.51,134.04,10.72,Completed
O0023266,2025-10-20,C00446,S0112,P00199,1,47.37,47.37,3.79,Completed
O0023267,2023-08-12,C00486,S0047,P00172,3,27.63,82.89,6.63,Completed
O0023268,2024-01-07,C00754,S0124,P00133,3,30.59,91.77,7.34,Completed
O0023269,2024-10-11,C00893,S0035,P00042,2,35.47,70.94,5.68,Completed
O0023270,2024-10-14,C00722,S0001,P00010,2,57.81,115.62,8.67,Completed
O0023271,2025-09-02,C00399,S0125,P00199,1,48.47,48.47,3.88,Completed
O0023272,2023-12-17,C00388,S0137,P00316,3,21.98,65.94,5.28,Completed
O0023273,2025-12-05,C00744,S0124,P00029,3,64.2,192.6,15.41,Completed
O0023274,2025-12-05,C00531,S0028,P00235,3,6.59,19.77,1.58,Completed
O0023275,2023-10-05,C00242,S0024,P00306,2,14.82,29.64,2.37,Completed
O0023276,2024-08-03,C00600,S0007,P00126,2,9.8,19.6,1.57,Completed
O0023277,2024-06-11,C00692,S0128,P00260,1,23.08,23.08,1.62,Completed
O0023278,2025-07-01,C00717,S0032,P00145,1,36.31,36.31,2.9,Completed
O0023279,2025-02-04,C00176,S0055,P00061,3,13.51,40.53,3.04,Completed
O0023280,2023-02-06,C00056,S0023,P00293,3,44.7,134.1,10.06,Completed
O0023281,2025-05-04,C00764,S0134,P00208,1,10.96,10.96,0.88,Completed
O0023282,2025-08-06,C00039,S0048,P00174,1,41.19,41.19,3.09,Completed
O0023283,2023-10-29,C00750,S0040,P00072,3,42.16,126.48,10.12,Completed
O0023284,2023-11-18,C00143,S0150,P00113,1,47.96,47.96,3.36,Completed
O0023285,2025-11-09,C00111,S0014,P00259,2,15.11,30.22,2.42,Completed
O0023286,2024-09-11,C00131,S0073,P00316,4,20.04,80.16,6.41,Completed
O0023287,2023-07-20,C00689,S0160,P00312,5,73.54,367.7,29.42,Completed
O0023288,2024-07-20,C00588,S0153,P00048,5,59.68,298.4,23.87,Completed
O0023289,2024-11-29,C00499,S0033,P00167,3,27.44,82.32,6.59,Completed
O0023290,2024-08-10,C00814,S0046,P00261,1,9.04,9.04,0.72,Completed
O0023291,2025-04-15,C00404,S0149,P00220,2,63.03,126.06,10.08,Completed
O0023292,2025-12-25,C00655,S0005,P00152,4,59.52,238.08,19.05,Completed
O0023293,2023-02-18,C00123,S0124,P00195,1,19.95,19.95,1.6,Completed
O0023294,2025-10-29,C00782,S0071,P00065,3,58.15,174.45,13.96,Completed
O0023295,2025-06-12,C00858,S0097,P00012,1,30.91,30.91,2.47,Cancelled
O0023296,2023-06-27,C00131,S0123,P00035,1,6.86,6.86,0.55,Completed
O0023297,2025-10-06,C00214,S0152,P00316,6,20.14,120.84,9.67,Completed
O0023298,2025-12-05,C00439,S0100,P00152,2,57.62,115.24,9.22,Completed
O0023299,2025-02-11,C00514,S0054,P00319,2,17.66,35.32,2.83,Completed
O0023300,2024-06-04,C00864,S0020,P00194,2,27.09,54.18,4.06,Completed
O0023301,2023-02-15,C00592,S0060,P00196,1,50.77,50.77,4.06,Completed
O0023302,2024-01-02,C00574,S0096,P00178,3,53.3,159.9,11.99,Completed
O0023303,2023-01-18,C00308,S0149,P00320,4,48.86,195.44,15.64,Returned
O0023304,2024-03-21,C00602,S0113,P00007,2,11.07,22.14,1.77,Completed
O0023305,2023-02-03,C00054,S0011,P00209,2,47.93,95.86,7.19,Completed
O0023306,2023-02-23,C00484,S0141,P00276,1,9.8,9.8,0.74,Completed
O0023307,2023-08-13,C00512,S0114,P00207,2,8.15,16.3,1.3,Completed
O0023308,2024-10-12,C00247,S0017,P00024,2,16.79,33.58,2.69,Completed
O0023309,2025-04-26,C00828,S0061,P00137,2,23.28,46.56,3.72,Completed
O0023310,2023-07-28,C00689,S0009,P00297,2,47.54,95.08,7.61,Completed
O0023311,2025-06-07,C00238,S0045,P00157,3,28.53,85.59,6.85,Completed
O0023312,2024-03-23,C00647,S0063,P00007,1,11.79,11.79,0.94,Completed
O0023313,2024-09-27,C00740,S0033,P00194,3,24.6,73.8,5.9,Completed
O0023314,2023-01-20,C00202,S0152,P00308,2,4.8,9.6,0.77,Completed
O0023315,2023-04-18,C00544,S0041,P00104,2,5.54,11.08,0.89,Completed
O0023316,2023-05-06,C00178,S0072,P00259,2,11.36,22.72,1.82,Completed
O0023317,2024-04-13,C00415,S0037,P00204,5,21.51,107.55,8.6,Completed
O0023318,2024-11-02,C00311,S0102,P00287,3,41.63,124.89,9.99,Completed
O0023319,2025-12-19,C00220,S0128,P00293,3,59.24,177.72,12.44,Completed
O0023320,2025-09-16,C00603,S0084,P00050,2,27.87,55.74,4.46,Completed
O0023321,2024-04-28,C00041,S0138,P00274,3,58.53,175.59,14.05,Completed
O0023322,2023-09-10,C00193,S0087,P00205,3,45.1,135.3,10.15,Completed
O0023323,2023-02-01,C00530,S0067,P00057,1,4.64,4.64,0.37,Completed
O0023324,2023-11-02,C00573,S0145,P00191,1,59.31,59.31,4.74,Completed
O0023325,2023-08-24,C00784,S0133,P00223,2,31.42,62.84,5.03,Completed
O0023326,2023-07-15,C00433,S0040,P00111,2,50.5,101.0,8.08,Completed
O0023327,2023-09-04,C00240,S0108,P00121,4,60.14,240.56,18.04,Completed
O0023328,2024-10-31,C00399,S0065,P00306,3,14.25,42.75,3.42,Completed
O0023329,2025-11-27,C00035,S0138,P00269,2,45.24,90.48,7.24,Completed
O0023330,2023-03-10,C00795,S0016,P00127,1,13.35,13.35,1.07,Completed
O0023331,2024-03-17,C00292,S0013,P00295,1,48.82,48.82,3.66,Completed
O0023332,2023-02-20,C00684,S0151,P00049,4,33.18,132.72,10.62,Completed
O0023333,2025-07-10,C00143,S0037,P00077,4,35.56,142.24,11.38,Completed
O0023334,2023-07-17,C00077,S0045,P00122,1,20.3,20.3,1.62,Completed
O0023335,2024-08-06,C00662,S0140,P00157,2,28.95,57.9,4.63,Completed
O0023336,2023-10-21,C00495,S0106,P00106,2,34.33,68.66,5.49,Completed
O0023337,2025-10-04,C00793,S0034,P00161,3,39.47,118.41,9.47,Completed
O0023338,2024-05-23,C00453,S0107,P00246,3,9.26,27.78,2.08,Completed
O0023339,2023-03-19,C00004,S0120,P00186,2,47.62,95.24,7.14,Returned
O0023340,2025-11-02,C00704,S0035,P00167,9,27.03,243.27,19.46,Returned
O0023341,2023-10-19,C00688,S0075,P00094,2,31.72,63.44,4.76,Completed
O0023342,2024-07-18,C00051,S0028,P00049,1,36.41,36.41,2.91,Completed
O0023343,2023-03-20,C00730,S0008,P00289,1,32.53,32.53,2.44,Completed
O0023344,2025-08-17,C00856,S0109,P00043,1,37.64,37.64,3.01,Completed
O0023345,2024-07-15,C00895,S0129,P00284,3,30.91,92.73,7.42,Completed
O0023346,2023-02-28,C00013,S0144,P00173,2,43.99,87.98,7.04,Completed
O0023347,2024-05-21,C00633,S0112,P00127,1,12.67,12.67,1.01,Completed
O0023348,2024-06-09,C00563,S0007,P00047,1,21.48,21.48,1.72,Completed
O0023349,2023-11-11,C00467,S0014,P00294,1,16.23,16.23,1.3,Completed
O0023350,2025-08-31,C00463,S0130,P00259,1,11.25,11.25,0.9,Completed
O0023351,2024-12-31,C00597,S0160,P00074,3,39.55,118.65,9.49,Completed
O0023352,2024-11-29,C00171,S0139,P00098,4,29.56,118.24,9.46,Completed
O0023353,2025-01-09,C00695,S0050,P00135,2,18.84,37.68,3.01,Completed
O0023354,2023-06-04,C00149,S0114,P00141,2,52.81,105.62,8.45,Completed
O0023355,2023-12-24,C00636,S0001,P00049,4,38.46,153.84,11.54,Completed
O0023356,2024-10-29,C00377,S0089,P00023,2,38.67,77.34,6.19,Completed
O0023357,2024-09-29,C00528,S0140,P00316,3,19.38,58.14,4.65,Completed
O0023358,2023-05-03,C00382,S0044,P00176,2,35.88,71.76,5.38,Completed
O0023359,2025-10-05,C00027,S0160,P00164,2,46.36,92.72,7.42,Completed
O0023360,2024-12-16,C00231,S0148,P00027,1,69.32,69.32,5.55,Completed
O0023361,2025-11-22,C00103,S0013,P00314,3,32.35,97.05,7.28,Completed
O0023362,2024-04-26,C00293,S0151,P00114,2,33.14,66.28,5.3,Completed
O0023363,2025-03-04,C00765,S0059,P00122,2,20.61,41.22,3.3,Completed
O0023364,2024-03-24,C00065,S0037,P00192,2,37.07,74.14,5.93,Completed
O0023365,2025-07-13,C00097,S0029,P00127,4,14.57,58.28,4.37,Completed
O0023366,2025-06-04,C00246,S0145,P00123,5,60.71,303.55,24.28,Completed
O0023367,2025-11-13,C00129,S0149,P00023,3,47.89,143.67,11.49,Completed
O0023368,2025-02-06,C00487,S0085,P00258,5,33.81,169.05,13.52,Completed
O0023369,2024-03-16,C00518,S0044,P00123,2,56.69,113.38,8.5,Completed
O0023370,2024-07-03,C00160,S0120,P00025,1,35.11,35.11,2.63,Completed
O0023371,2025-09-03,C00301,S0135,P00039,2,56.2,112.4,8.99,Returned
O0023372,2023-11-01,C00651,S0085,P00239,3,30.46,91.38,7.31,Completed
O0023373,2023-01-14,C00182,S0109,P00234,1,38.38,38.38,3.07,Cancelled
O0023374,2025-07-18,C00648,S0137,P00054,1,61.35,61.35,4.91,Completed
O0023375,2023-11-12,C00503,S0156,P00129,2,56.35,112.7,9.02,Completed
O0023376,2023-11-26,C00525,S0017,P00034,1,8.75,8.75,0.7,Completed
O0023377,2025-01-23,C00645,S0159,P00195,3,20.11,60.33,4.83,Completed
O0023378,2025-03-05,C00270,S0081,P00152,4,44.59,178.36,14.27,Completed
O0023379,2023-07-30,C00692,S0038,P00242,1,41.81,41.81,3.34,Completed
O0023380,2024-01-06,C00032,S0097,P00304,2,27.8,55.6,4.45,Completed
O0023381,2024-06-15,C00562,S0085,P00112,4,49.3,197.2,15.78,Completed
O0023382,2023-07-31,C00163,S0016,P00281,1,39.51,39.51,3.16,Completed
O0023383,2024-02-26,C00111,S0050,P00267,3,56.1,168.3,13.46,Completed
O0023384,2023-04-01,C00638,S0040,P00257,2,21.66,43.32,3.47,Completed
O0023385,2024-08-11,C00421,S0011,P00007,2,11.36,22.72,1.7,Completed
O0023386,2023-10-19,C00077,S0100,P00034,3,7.09,21.27,1.7,Completed
O0023387,2025-07-02,C00073,S0100,P00054,2,65.31,130.62,10.45,Completed
O0023388,2023-07-17,C00404,S0051,P00160,1,60.41,60.41,4.83,Completed
O0023389,2024-12-24,C00297,S0119,P00148,2,20.63,41.26,3.3,Returned
O0023390,2025-10-14,C00022,S0093,P00064,2,52.32,104.64,8.37,Completed
O0023391,2023-08-14,C00727,S0116,P00288,1,29.24,29.24,2.34,Completed
O0023392,2025-01-23,C00716,S0084,P00053,4,15.72,62.88,5.03,Completed
O0023393,2023-07-24,C00113,S0075,P00137,1,25.35,25.35,1.9,Completed
O0023394,2025-05-14,C00681,S0109,P00073,2,36.17,72.34,5.79,Completed
O0023395,2023-07-27,C00374,S0154,P00091,1,21.21,21.21,1.7,Completed
O0023396,2023-04-21,C00246,S0144,P00076,3,43.55,130.65,10.45,Completed
O0023397,2024-01-30,C00788,S0010,P00127,4,13.3,53.2,3.99,Completed
O0023398,2024-04-08,C00899,S0134,P00293,3,46.62,139.86,11.19,Completed
O0023399,2023-07-16,C00815,S0015,P00300,2,53.06,106.12,7.96,Returned
O0023400,2023-10-29,C00646,S0131,P00176,2,38.31,76.62,5.75,Completed
O0023401,2023-07-19,C00765,S0087,P00004,1,49.43,49.43,3.71,Completed
O0023402,2024-04-30,C00620,S0098,P00124,1,28.97,28.97,2.17,Completed
O0023403,2023-11-12,C00494,S0035,P00039,1,70.05,70.05,5.6,Completed
O0023404,2025-07-14,C00315,S0124,P00064,2,54.25,108.5,8.68,Completed
O0023405,2023-03-31,C00118,S0025,P00164,2,48.29,96.58,7.73,Completed
O0023406,2025-06-12,C00810,S0105,P00014,3,45.81,137.43,10.99,Returned
O0023407,2025-04-22,C00017,S0105,P00065,3,51.52,154.56,12.36,Completed
O0023408,2025-07-27,C00092,S0135,P00112,3,45.77,137.31,10.98,Cancelled
O0023409,2023-10-02,C00174,S0009,P00159,2,19.08,38.16,3.05,Completed
O0023410,2024-09-28,C00795,S0019,P00197,4,30.04,120.16,9.01,Completed
O0023411,2025-12-09,C00404,S0040,P00182,1,12.59,12.59,1.01,Completed
O0023412,2023-05-25,C00331,S0034,P00233,1,4.9,4.9,0.39,Completed
O0023413,2024-08-25,C00056,S0022,P00151,2,19.94,39.88,3.19,Completed
O0023414,2025-07-10,C00808,S0108,P00034,1,7.35,7.35,0.55,Completed
O0023415,2023-12-27,C00788,S0119,P00162,2,48.07,96.14,7.69,Completed
O0023416,2023-08-28,C00482,S0050,P00231,1,14.31,14.31,1.14,Completed
O0023417,2023-06-06,C00072,S0040,P00141,2,54.04,108.08,8.65,Completed
O0023418,2024-10-27,C00004,S0132,P00281,1,35.95,35.95,2.7,Completed
O0023419,2025-01-13,C00457,S0040,P00256,2,39.08,78.16,6.25,Completed
O0023420,2025-02-21,C00449,S0015,P00280,3,19.4,58.2,4.36,Completed
O0023421,2023-07-30,C00355,S0094,P00283,1,71.29,71.29,5.7,Completed
O0023422,2025-03-24,C00757,S0019,P00001,5,29.41,147.05,11.03,Completed
O0023423,2025-12-06,C00788,S0011,P00307,4,16.77,67.08,5.03,Completed
O0023424,2024-06-20,C00633,S0137,P00281,2,42.35,84.7,6.78,Completed
O0023425,2024-04-29,C00493,S0073,P00033,1,43.1,43.1,3.45,Completed
O0023426,2024-01-17,C00663,S0036,P00206,4,13.9,55.6,4.45,Completed
O0023427,2025-02-23,C00170,S0152,P00141,7,47.15,330.05,26.4,Completed
O0023428,2024-03-06,C00180,S0111,P00116,4,70.34,281.36,22.51,Completed
O0023429,2025-01-29,C00544,S0030,P00241,2,27.93,55.86,4.47,Completed
O0023430,2025-12-08,C00485,S0010,P00011,3,34.13,102.39,7.68,Completed
O0023431,2025-08-24,C00795,S0028,P00220,2,67.43,134.86,10.79,Completed
O0023432,2025-01-22,C00137,S0147,P00219,3,62.85,188.55,14.14,Cancelled
O0023433,2024-06-23,C00165,S0091,P00191,1,54.69,54.69,4.38,Completed
O0023434,2024-05-25,C00559,S0124,P00283,2,64.29,128.58,10.29,Completed
O0023435,2025-08-20,C00352,S0118,P00027,1,59.96,59.96,4.8,Completed
O0023436,2025-11-17,C00608,S0096,P00295,1,57.74,57.74,4.33,Completed
O0023437,2025-04-19,C00665,S0029,P00281,2,34.26,68.52,5.14,Completed
O0023438,2024-03-05,C00168,S0098,P00096,4,56.6,226.4,16.98,Cancelled
O0023439,2024-06-08,C00448,S0018,P00212,4,24.56,98.24,7.86,Completed
O0023440,2023-12-04,C00637,S0155,P00129,3,55.97,167.91,13.43,Completed
O0023441,2023-03-27,C00746,S0049,P00052,1,22.83,22.83,1.71,Completed
O0023442,2023-04-29,C00673,S0126,P00075,1,80.11,80.11,6.41,Returned
O0023443,2025-02-16,C00008,S0020,P00051,2,47.2,94.4,7.08,Completed
O0023444,2025-11-07,C00602,S0143,P00258,3,40.93,122.79,9.21,Completed
