TransactionID,Date,ProductLine,Channel,Region,Units,ListRevenue,DiscountPct,NetRevenue,MaterialCost,LaborCost,FreightCost,ManufacturingOverhead,COGS,GrossProfit,GrossMarginPct
100603,2025-05-22,Enterprise Hardware,Partner,Central,9,8205.91,0.0994,7390.55,2044.67,519.18,357.87,477.94,3399.65,3990.9,0.54
100604,2025-05-13,Networking,Enterprise,Central,8,5742.64,0.1152,5081.26,1295.92,329.07,215.6,293.54,2134.13,2947.13,0.58
100605,2025-05-18,Software Licenses,E-commerce,West,4,1179.38,0.0868,1077.05,105.5,28.54,13.6,24.69,172.33,904.72,0.84
100606,2025-05-27,Software Licenses,Enterprise,East,4,1267.68,0.0148,1248.95,132.86,36.02,15.35,15.61,199.83,1049.12,0.84
100607,2025-05-07,Enterprise Hardware,Direct,East,1,856.47,0.0787,789.08,240.92,56.11,26.88,39.07,362.98,426.1,0.54
100608,2025-05-18,Enterprise Hardware,E-commerce,Central,4,3661.22,0.0997,3296.1,947.88,271.92,158.96,137.45,1516.2,1779.89,0.54
100609,2025-05-01,Networking,Direct,Central,4,2676.61,0.0847,2449.95,617.63,178.12,86.29,146.94,1028.98,1420.97,0.58
100610,2025-05-15,Software Licenses,E-commerce,West,9,2760.65,0,2760.65,287.64,74.02,42.68,37.36,441.7,2318.95,0.84
100611,2025-05-06,Accessories,Partner,East,6,573.78,0.052,543.95,110.88,28.89,16.97,6.45,163.19,380.77,0.7
100612,2025-05-26,Software Licenses,Enterprise,Central,8,2488.61,0.1536,2106.29,226.49,56.08,32.88,21.56,337.01,1769.28,0.84
100613,2025-05-09,Accessories,Direct,Central,5,476.96,0.0774,440.07,82.1,19.7,11.86,18.36,132.02,308.05,0.7
100614,2025-05-04,Services,Partner,Central,12,6724.24,0.0628,6301.92,963.88,284.27,145.21,119.1,1512.46,4789.46,0.76
100615,2025-05-18,Networking,Enterprise,West,3,1986.58,0,1986.58,541.54,158.33,75.31,59.18,834.36,1152.22,0.58
100616,2025-05-02,Consumer Devices,Partner,South,6,2470.41,0.0923,2242.42,516.42,160.65,88.39,86.66,852.12,1390.3,0.62
100617,2025-05-14,Software Licenses,Enterprise,Central,9,2724.02,0.0909,2476.44,261.9,65.13,36.85,32.35,396.23,2080.21,0.84
100618,2025-05-28,Consumer Devices,E-commerce,West,9,4026.26,0.0451,3844.69,888.17,273.25,113.96,185.6,1460.98,2383.71,0.62
100619,2025-05-21,Consumer Devices,E-commerce,West,6,2693.28,0.0363,2595.42,633.31,162.95,81.78,108.22,986.26,1609.16,0.62
100620,2025-05-04,Accessories,Enterprise,South,5,455.56,0.0594,428.48,78.24,21.42,13.43,15.46,128.54,299.93,0.7
100621,2025-05-26,Consumer Devices,Partner,East,1,398.38,0,398.38,96.89,26.32,15.81,12.37,151.39,247.0,0.62
100622,2025-05-21,Enterprise Hardware,Direct,West,9,8092.32,0.1007,7277.53,2043.41,626.06,357.36,320.83,3347.66,3929.86,0.54
100623,2025-05-13,Enterprise Hardware,Direct,South,5,4074.31,0.0873,3718.68,1137.78,265.34,149.73,157.73,1710.59,2008.09,0.54
100624,2025-05-16,Accessories,Partner,East,6,541.67,0.0459,516.79,99.28,25.69,12.93,17.14,155.04,361.75,0.7
100625,2025-05-10,Software Licenses,E-commerce,Central,8,2533.79,0.1162,2239.49,216.44,56.01,34.84,51.03,358.32,1881.17,0.84
100626,2025-05-05,Consumer Devices,E-commerce,East,1,409.6,0.1424,351.25,86.01,20.75,13.85,12.86,133.48,217.78,0.62
100627,2025-05-18,Networking,Enterprise,South,5,3463.02,0.1233,3036.18,862.0,220.58,113.8,78.81,1275.19,1760.98,0.58
100628,2025-05-12,Networking,E-commerce,West,8,5300.06,0.1647,4427.21,1238.98,262.56,198.61,159.28,1859.43,2567.78,0.58
100629,2025-05-10,Consumer Devices,Direct,Central,3,1164.64,0.0635,1090.64,261.51,75.08,31.37,46.48,414.44,676.2,0.62
100630,2025-05-24,Software Licenses,E-commerce,West,10,2983.67,0.1295,2597.3,259.35,60.64,29.76,65.82,415.57,2181.74,0.84
100631,2025-05-16,Consumer Devices,Direct,Central,7,2933.8,0.0638,2746.65,701.44,184.33,88.42,69.53,1043.73,1702.92,0.62
100632,2025-05-06,Enterprise Hardware,Partner,East,9,8217.69,0.0485,7819.41,2176.48,575.88,300.57,544.0,3596.93,4222.48,0.54
100633,2025-05-03,Consumer Devices,E-commerce,West,11,4345.35,0.0414,4165.36,968.71,240.0,132.9,241.23,1582.84,2582.52,0.62
100634,2025-05-15,Consumer Devices,Enterprise,Central,1,453.06,0.0672,422.62,108.33,26.43,12.48,13.36,160.6,262.03,0.62
100635,2025-05-02,Enterprise Hardware,Partner,Central,6,4948.51,0.15,4206.14,1223.28,298.38,205.19,207.97,1934.82,2271.31,0.54
100636,2025-05-16,Enterprise Hardware,Enterprise,West,4,3232.55,0.0839,2961.39,822.81,201.65,110.15,227.63,1362.24,1599.15,0.54
100637,2025-05-17,Software Licenses,E-commerce,South,4,1264.2,0.0587,1189.96,126.9,32.44,18.03,13.03,190.39,999.57,0.84
100638,2025-05-25,Networking,Direct,West,10,7318.54,0.0934,6635.19,1708.78,398.78,304.26,374.96,2786.78,3848.41,0.58
100639,2025-05-01,Accessories,Partner,Central,5,468.06,0.119,412.34,81.17,19.94,9.37,13.23,123.7,288.64,0.7
100640,2025-05-19,Software Licenses,Partner,South,10,3079.29,0.0941,2789.57,274.22,78.57,36.62,56.92,446.33,2343.24,0.84
100641,2025-05-10,Enterprise Hardware,Enterprise,East,11,9219.76,0.0306,8937.67,2614.86,776.3,450.73,269.44,4111.33,4826.34,0.54
100642,2025-05-12,Software Licenses,Enterprise,East,4,1181.61,0.0311,1144.81,124.51,33.48,13.95,11.23,183.17,961.64,0.84
100643,2025-05-01,Services,E-commerce,Central,8,4439.48,0.1696,3686.33,556.91,149.63,65.58,112.6,884.72,2801.61,0.76
100644,2025-05-26,Enterprise Hardware,Direct,Central,7,5565.04,0.0624,5217.55,1522.72,409.16,184.19,284.0,2400.07,2817.48,0.54
100645,2025-05-06,Services,E-commerce,Central,5,2846.39,0.0203,2788.48,417.22,125.12,60.68,66.21,669.23,2119.24,0.76
100646,2025-05-21,Services,E-commerce,West,1,533.39,0,533.39,81.9,19.63,10.22,16.26,128.01,405.38,0.76
100647,2025-05-04,Enterprise Hardware,E-commerce,South,2,1685.07,0.1276,1470.09,439.91,108.39,63.23,64.71,676.24,793.85,0.54
100648,2025-05-19,Software Licenses,Direct,South,8,2594.23,0.0882,2365.51,232.07,63.99,40.03,42.39,378.48,1987.03,0.84
100649,2025-05-25,Software Licenses,Direct,Central,2,592.15,0,592.15,61.32,15.35,9.2,8.87,94.74,497.41,0.84
100650,2025-05-13,Accessories,Partner,East,2,184.78,0.0762,170.7,31.48,8.3,5.24,6.19,51.21,119.49,0.7
100651,2025-05-01,Accessories,Enterprise,East,9,834.38,0.1317,724.48,145.96,31.4,19.78,20.2,217.34,507.13,0.7
100652,2025-05-18,Services,Partner,South,2,1086.01,0.0788,1000.45,154.6,42.7,20.09,22.72,240.11,760.34,0.76
100653,2025-05-04,Services,Direct,Central,2,1111.05,0.0921,1008.75,162.29,44.77,23.45,11.59,242.1,766.65,0.76
100654,2025-05-07,Consumer Devices,E-commerce,Central,8,3496.94,0.0351,3374.14,849.23,225.85,123.92,83.17,1282.17,2091.97,0.62
100655,2025-05-26,Software Licenses,E-commerce,South,10,3331.4,0.0564,3143.43,326.43,95.53,42.26,38.73,502.95,2640.48,0.84
100656,2025-05-16,Networking,Partner,East,9,6610.2,0.0316,6401.43,1797.95,426.57,224.53,239.55,2688.6,3712.83,0.58
100657,2025-05-05,Enterprise Hardware,Partner,East,9,7598.11,0.0563,7170.14,2232.63,482.96,265.1,317.57,3298.26,3871.87,0.54
100658,2025-05-14,Accessories,Direct,Central,1,94.56,0.0335,91.4,18.47,5.09,2.06,1.81,27.42,63.98,0.7
100659,2025-05-23,Networking,E-commerce,Central,2,1464.93,0.1583,1233.04,350.46,74.32,54.45,38.65,517.88,715.16,0.58
100660,2025-05-18,Consumer Devices,Partner,East,4,1561.3,0.0711,1450.31,332.03,99.78,44.27,75.04,551.12,899.19,0.62
100661,2025-05-09,Services,Direct,West,1,525.96,0.0832,482.19,73.79,16.68,10.23,15.02,115.73,366.46,0.76
100662,2025-05-27,Consumer Devices,E-commerce,East,10,4296.59,0.0821,3944.04,984.32,245.71,145.46,123.24,1498.74,2445.31,0.62
100663,2025-05-18,Software Licenses,Enterprise,West,11,3554.47,0.0263,3460.89,354.0,83.17,60.46,56.11,553.74,2907.15,0.84
100664,2025-05-03,Software Licenses,Enterprise,West,9,2745.99,0.0846,2513.74,271.49,64.11,39.28,27.32,402.2,2111.54,0.84
100665,2025-05-09,Networking,Direct,Central,2,1295.37,0.0923,1175.77,327.28,87.37,53.9,25.27,493.82,681.95,0.58
100666,2025-05-12,Software Licenses,Direct,Central,8,2343.0,0.1449,2003.39,196.44,57.03,32.72,34.35,320.54,1682.85,0.84
100667,2025-05-14,Networking,E-commerce,West,12,8340.49,0.1433,7145.14,1933.34,507.12,248.6,311.9,3000.96,4144.18,0.58
100668,2025-05-22,Networking,Direct,Central,10,7013.33,0.0454,6694.74,1740.24,444.11,300.7,326.75,2811.79,3882.95,0.58
100669,2025-05-15,Consumer Devices,Direct,Central,8,3177.5,0.1318,2758.79,689.23,158.92,110.88,89.32,1048.34,1710.45,0.62
100670,2025-05-08,Enterprise Hardware,Direct,South,10,9144.41,0.1081,8156.23,2284.21,670.51,410.02,387.13,3751.86,4404.36,0.54
100671,2025-05-09,Consumer Devices,Enterprise,South,4,1754.31,0.0892,1597.83,388.49,99.58,66.71,52.39,607.18,990.65,0.62
100672,2025-05-10,Networking,Partner,East,8,5409.97,0.0492,5143.54,1395.15,403.99,195.89,165.26,2160.29,2983.26,0.58
100673,2025-05-02,Software Licenses,Partner,East,5,1531.91,0.1001,1378.59,137.84,31.84,23.71,27.18,220.57,1158.02,0.84
100674,2025-05-19,Enterprise Hardware,Enterprise,West,12,10515.64,0.1364,9081.03,2645.46,610.55,343.08,578.18,4177.27,4903.76,0.54
100675,2025-05-08,Enterprise Hardware,Direct,South,1,847.17,0.1049,758.3,227.69,53.43,30.26,37.44,348.82,409.48,0.54
100676,2025-06-19,Networking,Enterprise,South,3,2094.5,0.1534,1773.11,500.79,125.17,63.66,55.1,744.71,1028.41,0.58
100677,2025-06-10,Accessories,E-commerce,West,5,464.43,0.0494,441.47,81.46,22.76,11.87,16.36,132.44,309.03,0.7
100678,2025-06-05,Networking,Enterprise,South,6,3838.67,0.0652,3588.4,936.0,261.86,115.01,194.27,1507.13,2081.27,0.58
100679,2025-06-22,Services,E-commerce,Central,5,2968.1,0.0873,2708.96,423.42,116.84,67.12,42.78,650.15,2058.81,0.76
100680,2025-06-03,Services,E-commerce,West,8,4462.41,0.1164,3942.77,636.97,142.71,87.94,78.64,946.26,2996.5,0.76
100681,2025-06-02,Accessories,Partner,Central,5,476.09,0.1289,414.71,78.04,19.27,12.24,14.86,124.41,290.3,0.7
100682,2025-06-09,Enterprise Hardware,Direct,Central,12,10994.61,0.1723,9099.9,2748.95,766.92,342.23,327.86,4185.96,4913.95,0.54
100683,2025-06-12,Accessories,Partner,Central,2,196.06,0.0354,189.12,38.0,9.23,5.07,4.43,56.74,132.38,0.7
100684,2025-06-02,Networking,Direct,Central,9,6536.56,0.0237,6381.7,1688.4,409.98,282.6,299.34,2680.31,3701.38,0.58
100685,2025-06-23,Enterprise Hardware,E-commerce,West,4,3583.66,0.1227,3143.97,937.45,202.85,129.54,176.38,1446.23,1697.74,0.54
100686,2025-06-02,Enterprise Hardware,E-commerce,East,10,8788.43,0.0661,8207.77,2480.8,690.8,298.76,305.22,3775.57,4432.2,0.54
100687,2025-06-05,Accessories,Direct,East,9,920.04,0.0553,869.14,175.07,41.35,19.87,24.46,260.74,608.4,0.7
100688,2025-06-25,Consumer Devices,E-commerce,Central,2,814.71,0.0025,812.7,206.93,54.56,26.43,20.92,308.83,503.87,0.62
100689,2025-06-21,Networking,Direct,East,6,4132.14,0.0486,3931.4,1102.51,275.14,121.4,152.15,1651.19,2280.21,0.58
100690,2025-06-07,Enterprise Hardware,Partner,South,12,10269.3,0.1076,9164.43,2627.52,688.6,400.89,498.63,4215.64,4948.79,0.54
100691,2025-06-22,Networking,Direct,West,7,4821.22,0.0515,4573.13,1284.39,275.8,139.18,221.35,1920.71,2652.41,0.58
100692,2025-06-05,Networking,Direct,West,5,3389.94,0.1158,2997.45,779.48,179.6,109.16,190.69,1258.93,1738.52,0.58
100693,2025-06-19,Enterprise Hardware,Enterprise,Central,2,1591.46,0.1341,1377.99,389.27,95.27,52.57,96.77,633.87,744.11,0.54
100694,2025-06-01,Consumer Devices,Enterprise,West,11,4270.22,0.1582,3594.52,830.2,252.0,124.66,159.05,1365.92,2228.6,0.62
100695,2025-06-23,Enterprise Hardware,E-commerce,South,1,893.32,0.1182,787.7,223.29,58.47,34.72,45.86,362.34,425.36,0.54
100696,2025-06-17,Accessories,E-commerce,Central,7,654.15,0.0918,594.07,114.96,32.8,13.19,17.27,178.22,415.85,0.7
100697,2025-06-22,Software Licenses,Enterprise,East,1,324.53,0.0707,301.58,32.7,7.82,4.31,3.42,48.25,253.32,0.84
100698,2025-06-11,Services,Enterprise,South,6,3132.23,0.0791,2884.32,427.31,111.6,60.67,92.65,692.24,2192.08,0.76
100699,2025-06-01,Consumer Devices,E-commerce,South,9,3877.44,0.1175,3421.84,868.35,244.63,115.11,72.22,1300.3,2121.54,0.62
100700,2025-06-16,Software Licenses,Direct,West,4,1334.87,0.1278,1164.29,111.82,27.63,20.27,26.56,186.29,978.0,0.84
100701,2025-06-27,Consumer Devices,Enterprise,West,10,4300.74,0.0989,3875.32,944.76,251.28,121.01,155.58,1472.62,2402.7,0.62
100702,2025-06-16,Services,E-commerce,East,3,1630.87,0.0453,1557.05,243.33,61.42,26.4,42.53,373.69,1183.35,0.76
100703,2025-06-16,Networking,Enterprise,South,12,8560.88,0.1063,7651.12,2159.45,534.0,292.53,227.49,3213.47,4437.65,0.58
100704,2025-06-08,Enterprise Hardware,Enterprise,East,2,1629.91,0.0908,1481.99,460.53,105.26,60.5,55.43,681.72,800.28,0.54
100705,2025-06-18,Software Licenses,Enterprise,West,7,2033.55,0.117,1795.54,194.33,42.75,21.13,29.08,287.29,1508.25,0.84
100706,2025-06-25,Accessories,Enterprise,Central,6,581.14,0.0833,532.75,107.31,27.66,15.74,9.11,159.83,372.93,0.7
100707,2025-06-25,Enterprise Hardware,Enterprise,Central,7,5876.31,0.0262,5722.63,1726.05,376.4,283.54,246.42,2632.41,3090.22,0.54
100708,2025-06-02,Services,Direct,West,8,4276.54,0.1407,3675.01,582.57,127.29,83.92,88.22,882.0,2793.01,0.76
100709,2025-06-05,Accessories,Partner,East,3,281.81,0.0388,270.88,50.32,14.04,6.6,10.31,81.26,189.61,0.7
100710,2025-06-01,Services,E-commerce,South,9,5139.2,0.0625,4817.79,717.93,204.69,125.68,107.97,1156.27,3661.52,0.76
100711,2025-06-28,Software Licenses,Partner,Central,5,1607.22,0.0417,1540.2,155.99,41.12,20.92,28.4,246.43,1293.77,0.84
100712,2025-06-01,Networking,Direct,South,6,4370.36,0.0997,3934.53,1013.01,235.6,156.43,247.46,1652.5,2282.03,0.58
100713,2025-06-13,Software Licenses,E-commerce,East,3,983.63,0.0517,932.79,95.42,27.46,14.49,11.88,149.25,783.55,0.84
100714,2025-06-23,Software Licenses,E-commerce,West,8,2595.29,0.0503,2464.78,256.8,61.21,37.22,39.14,394.37,2070.42,0.84
100715,2025-06-04,Consumer Devices,Direct,East,4,1765.46,0.032,1708.97,393.92,120.76,68.89,65.84,649.41,1059.56,0.62
100716,2025-06-10,Consumer Devices,Partner,Central,9,3616.44,0.1017,3248.52,771.1,197.48,93.6,172.26,1234.44,2014.08,0.62
100717,2025-06-04,Enterprise Hardware,Enterprise,Central,9,7283.61,0.0291,7071.88,2208.79,501.84,352.03,190.4,3253.06,3818.81,0.54
100718,2025-06-17,Accessories,Partner,South,7,652.02,0.0816,598.83,115.3,29.03,16.93,18.39,179.65,419.18,0.7
100719,2025-06-15,Networking,Enterprise,South,11,7199.72,0.0694,6700.06,1764.33,528.55,196.99,324.17,2814.02,3886.03,0.58
100720,2025-06-07,Enterprise Hardware,Direct,West,4,3308.53,0.0742,3063.03,852.53,232.47,105.96,218.04,1409.0,1654.04,0.54
100721,2025-06-10,Accessories,E-commerce,West,8,793.43,0.1065,708.93,131.24,39.15,19.5,22.79,212.68,496.25,0.7
100722,2025-06-14,Networking,E-commerce,East,9,6054.99,0.1171,5346.13,1505.15,337.49,219.16,183.58,2245.37,3100.76,0.58
100723,2025-06-17,Accessories,Enterprise,East,5,465.12,0.0626,436.0,78.54,23.88,11.23,17.15,130.8,305.2,0.7
100724,2025-06-13,Consumer Devices,E-commerce,East,7,3173.23,0.0674,2959.37,714.17,208.5,89.06,112.83,1124.56,1834.81,0.62
100725,2025-06-04,Consumer Devices,Enterprise,Central,12,5350.17,0.0843,4899.36,1166.79,269.04,130.75,295.17,1861.76,3037.6,0.62
100726,2025-06-13,Consumer Devices,E-commerce,East,2,868.71,0.0442,830.33,190.15,49.45,33.94,41.99,315.53,514.81,0.62
100727,2025-06-24,Networking,E-commerce,East,1,652.28,0,652.28,167.26,50.25,28.28,28.17,273.96,378.32,0.58
100728,2025-06-03,Services,Partner,West,7,3931.8,0.0758,3633.94,593.05,138.38,94.01,46.7,872.15,2761.79,0.76
100729,2025-06-11,Services,Enterprise,South,8,4663.4,0.1681,3879.59,575.15,173.71,98.13,84.11,931.1,2948.49,0.76
100730,2025-06-23,Software Licenses,Partner,West,12,3623.91,0.0328,3505.19,369.26,101.67,41.75,48.15,560.83,2944.36,0.84
100731,2025-06-23,Enterprise Hardware,E-commerce,West,2,1566.5,0.0764,1446.86,400.87,117.18,55.52,91.98,665.56,781.31,0.54
100732,2025-06-02,Enterprise Hardware,Direct,East,3,2704.51,0.0492,2571.49,783.59,217.01,91.72,90.57,1182.88,1388.6,0.54
100733,2025-06-09,Services,Direct,Central,12,6904.66,0.1057,6174.91,890.44,270.96,147.55,173.02,1481.98,4692.93,0.76
100734,2025-06-25,Consumer Devices,Direct,Central,5,2248.19,0.044,2149.2,524.12,124.51,62.5,105.55,816.7,1332.5,0.62
100735,2025-06-21,Services,E-commerce,South,6,3221.16,0.0942,2917.58,424.7,132.87,74.57,68.08,700.22,2217.36,0.76
100736,2025-06-22,Accessories,E-commerce,East,1,91.0,0.0525,86.22,16.33,4.23,2.55,2.75,25.87,60.36,0.7
100737,2025-06-11,Networking,Enterprise,Central,8,5366.37,0.0242,5236.6,1321.91,413.52,232.13,231.82,2199.37,3037.23,0.58
100738,2025-06-10,Software Licenses,E-commerce,East,8,2399.37,0.0554,2266.54,242.55,62.13,28.74,29.22,362.65,1903.89,0.84
100739,2025-06-24,Accessories,E-commerce,Central,10,886.95,0.1733,733.25,132.52,31.91,21.94,33.61,219.97,513.27,0.7
100740,2025-06-06,Consumer Devices,E-commerce,West,12,5096.22,0.0818,4679.11,1069.12,281.1,139.26,288.58,1778.06,2901.05,0.62
100741,2025-06-07,Services,E-commerce,South,6,3477.0,0.0895,3165.79,491.26,138.43,71.47,58.63,759.79,2406.0,0.76
100742,2025-06-10,Networking,E-commerce,West,5,3381.62,0.0981,3049.89,841.38,235.83,127.88,75.86,1280.95,1768.94,0.58
100743,2025-06-12,Accessories,Enterprise,Central,7,630.5,0.073,584.45,105.44,27.15,17.12,25.63,175.34,409.12,0.7
100744,2025-06-22,Enterprise Hardware,Direct,South,9,7885.6,0.0542,7458.38,2295.24,614.53,336.5,184.59,3430.85,4027.52,0.54
100745,2025-06-26,Services,Direct,South,8,4731.65,0.0786,4359.91,646.97,149.83,99.39,150.19,1046.38,3313.54,0.76
100746,2025-06-26,Services,Partner,East,7,3717.33,0.1202,3270.43,493.18,110.05,85.84,95.84,784.9,2485.53,0.76
100747,2025-06-24,Networking,E-commerce,Central,5,3429.95,0.0738,3176.77,812.73,200.95,143.69,176.87,1334.24,1842.53,0.58
100748,2025-06-08,Consumer Devices,Partner,Central,3,1196.96,0.1186,1055.05,246.19,72.31,40.16,42.26,400.92,654.13,0.62
100749,2025-06-26,Networking,E-commerce,East,8,5590.34,0.104,5009.05,1314.24,305.64,168.33,315.59,2103.8,2905.25,0.58
100750,2025-06-23,Services,Enterprise,Central,6,3484.74,0.0207,3412.5,524.77,148.48,74.13,71.62,819.0,2593.5,0.76
100751,2025-06-14,Networking,Partner,East,5,3457.61,0.0939,3133.0,861.2,238.55,107.03,109.09,1315.86,1817.14,0.58
100752,2025-06-21,Software Licenses,Partner,Central,4,1178.33,0.132,1022.77,110.84,27.3,11.46,14.04,163.64,859.13,0.84
100753,2025-06-20,Enterprise Hardware,Partner,South,1,892.88,0.0266,869.15,251.85,68.94,42.02,37.0,399.81,469.34,0.54
100754,2025-06-26,Consumer Devices,E-commerce,South,6,2615.97,0.0473,2492.32,610.34,133.96,87.68,115.1,947.08,1545.24,0.62
100755,2025-06-25,Networking,Enterprise,East,10,6597.26,0.0827,6051.56,1649.57,397.79,198.13,296.17,2541.65,3509.9,0.58
100756,2025-06-06,Services,Partner,South,6,3324.49,0.1279,2899.16,421.65,103.72,56.87,113.55,695.8,2203.36,0.76
100757,2025-06-18,Software Licenses,Partner,Central,11,3161.47,0.1146,2799.25,292.43,79.76,37.33,38.36,447.88,2351.37,0.84
100758,2025-06-18,Software Licenses,Enterprise,East,1,295.66,0.1168,261.13,25.73,6.56,3.07,6.42,41.78,219.35,0.84
100759,2025-06-12,Consumer Devices,Partner,South,9,3611.94,0,3611.94,928.01,201.78,105.3,137.45,1372.54,2239.4,0.62
100760,2025-06-05,Services,Enterprise,Central,7,4102.43,0.0296,3980.93,640.66,144.89,78.07,91.81,955.42,3025.51,0.76
100761,2025-06-27,Networking,Direct,South,5,3496.12,0.0897,3182.37,853.97,221.83,129.36,131.43,1336.59,1845.77,0.58
100762,2025-06-02,Enterprise Hardware,Partner,West,2,1569.9,0.0995,1413.75,402.08,115.78,56.5,75.97,650.32,763.42,0.54
100763,2025-06-08,Consumer Devices,Enterprise,West,9,3587.37,0.1092,3195.73,814.62,187.56,93.89,118.31,1214.38,1981.36,0.62
100764,2025-06-22,Enterprise Hardware,Enterprise,South,8,7038.19,0.0496,6689.12,2034.1,461.79,255.68,325.42,3077.0,3612.13,0.54
100765,2025-06-02,Accessories,Direct,Central,6,533.27,0.0723,494.74,98.26,24.23,15.25,10.68,148.42,346.32,0.7
100766,2025-06-16,Networking,Partner,West,11,7803.39,0.0712,7247.74,1837.87,428.78,222.31,555.1,3044.05,4203.69,0.58
100767,2025-06-11,Software Licenses,E-commerce,West,10,3048.18,0.112,2706.75,288.04,65.28,41.99,37.77,433.08,2273.67,0.84
100768,2025-06-23,Consumer Devices,Partner,West,10,4035.2,0.1105,3589.3,831.19,214.38,125.72,192.65,1363.94,2225.37,0.62
100769,2025-06-13,Consumer Devices,Enterprise,West,11,4545.02,0.0092,4503.24,1050.71,303.46,152.71,204.35,1711.23,2792.01,0.62
100770,2025-06-26,Services,Enterprise,Central,8,4618.74,0.0184,4533.61,674.34,206.13,107.75,99.86,1088.07,3445.54,0.76
100771,2025-06-12,Services,E-commerce,Central,12,6526.02,0.0354,6295.15,953.5,227.68,153.93,175.72,1510.84,4784.31,0.76
100772,2025-06-26,Software Licenses,Direct,West,12,3992.56,0.1465,3407.47,362.88,95.69,51.71,34.91,545.2,2862.27,0.84
100773,2025-06-05,Services,Partner,West,12,6402.23,0.064,5992.2,958.57,255.24,120.41,103.9,1438.13,4554.07,0.76
100774,2025-06-13,Software Licenses,Partner,West,3,982.27,0.185,800.6,77.97,22.66,9.02,18.44,128.1,672.5,0.84
100775,2025-06-07,Consumer Devices,Partner,South,12,4824.09,0.0827,4425.14,1050.06,267.99,170.81,192.7,1681.55,2743.59,0.62
100776,2025-06-01,Services,Partner,East,10,5215.69,0.0505,4952.55,751.97,177.64,100.95,158.05,1188.61,3763.94,0.76
100777,2025-06-03,Networking,Enterprise,East,1,717.05,0,717.05,202.88,56.67,23.49,18.13,301.16,415.89,0.58
100778,2025-06-28,Enterprise Hardware,Partner,Central,9,7060.15,0.0924,6407.98,1865.29,453.93,300.41,328.04,2947.67,3460.31,0.54
100779,2025-06-05,Accessories,Partner,West,4,392.31,0.0525,371.71,71.71,19.15,9.21,11.45,111.51,260.2,0.7
100780,2025-06-10,Software Licenses,Partner,Central,9,2638.73,0.0964,2384.38,255.12,60.22,36.6,29.56,381.5,2002.88,0.84
100781,2025-06-10,Networking,Partner,South,11,7022.66,0.1324,6092.67,1674.26,422.4,222.93,239.33,2558.92,3533.75,0.58
